Section,Township,Township Direction,Range,Range Direction,Baseline,Easting,Northing,Latitude,Longitude,Conc,Version
13,3,2,5,2,2,551162.5002,4451567.654,40.21296184182317,-110.39875453219636,1303S05WU,V.1
13,3,2,5,2,2,551564.7483,4451570.286,40.212960904256875,-110.39402747811228,1303S05WU,V.1
13,3,2,5,2,2,551966.9964,4451572.919,40.21295978265103,-110.38930042650578,1303S05WU,V.1
13,3,2,5,2,2,551966.9964,4451572.919,40.21295978265103,-110.38930042650578,1303S05WU,V.1
13,3,2,5,2,2,551966.3282,4451975.959,40.21659079324564,-110.3892756825637,1303S05WU,V.1
13,3,2,5,2,2,551965.6599,4452378.998,40.220221792540755,-110.38925093479276,1303S05WU,V.1
13,3,2,5,2,2,551964.9943,4452780.43,40.22383831200409,-110.38922628022542,1303S05WU,V.1
13,3,2,5,2,2,551964.3287,4453181.861,40.22745482017991,-110.38920162069265,1303S05WU,V.1
13,3,2,5,2,2,551964.3287,4453181.861,40.22745482017991,-110.38920162069265,1303S05WU,V.1
13,3,2,5,2,2,551560.5388,4453180.299,40.227465696700456,-110.39394771542935,1303S05WU,V.1
13,3,2,5,2,2,551156.7489,4453178.737,40.22747637860761,-110.39869381410436,1303S05WU,V.1
13,3,2,5,2,2,550752.9584,4453176.926,40.22748462270662,-110.40343994340387,1303S05WU,V.1
13,3,2,5,2,2,550349.168,4453175.115,40.227492672180965,-110.40818607506075,1303S05WU,V.1
13,3,2,5,2,2,550349.168,4453175.115,40.227492672180965,-110.40818607506075,1303S05WU,V.1
13,3,2,5,2,2,550349.7616,4452772.396,40.223864553478215,-110.40821067223357,1303S05WU,V.1
13,3,2,5,2,2,550350.3551,4452369.676,40.2202364234793,-110.40823526567212,1303S05WU,V.1
13,3,2,5,2,2,550354.1791,4451966.029,40.216599745771006,-110.40822196284232,1303S05WU,V.1
13,3,2,5,2,2,550358.0031,4451562.383,40.21296307480059,-110.40820865898186,1303S05WU,V.1
36,7,2,20,1,1,616954.9618,4446337.812,40.15926013406668,-109.62668394778672,3607S20ES,V.1
36,7,2,20,1,1,616954.9618,4446337.812,40.15926013406668,-109.62668394778672,3607S20ES,V.1
36,7,2,20,1,1,617764.9978,4446346.464,40.159224869821124,-109.61717332010488,3607S20ES,V.1
36,7,2,20,1,1,618575.0388,4446355.21,40.15918967025555,-109.60766264872439,3607S20ES,V.1
36,7,2,20,1,1,618575.0388,4446355.21,40.15918967025555,-109.60766264872439,3607S20ES,V.1
36,7,2,20,1,1,618575.0388,4446355.21,40.15918967025555,-109.60766264872439,3607S20ES,V.1
36,7,2,20,1,1,618568.5843,4446735.122,40.162612405528186,-109.60766850844628,3607S20ES,V.1
36,7,2,20,1,1,618561.1303,4447157.469,40.166417486818176,-109.60767828782556,3607S20ES,V.1
36,7,2,20,1,1,618555.2029,4447558.826,40.17003329588456,-109.60767400238872,3607S20ES,V.1
36,7,2,20,1,1,618553.1976,4447976.61,40.17379650461905,-109.60762063543619,3607S20ES,V.1
36,7,2,20,1,1,618553.1976,4447976.61,40.17379650461905,-109.60762063543619,3607S20ES,V.1
36,7,2,20,1,1,618553.1976,4447976.61,40.17379650461905,-109.60762063543619,3607S20ES,V.1
36,7,2,20,1,1,617767.0849,4447994.259,40.17406612237525,-109.61684756350486,3607S20ES,V.1
36,7,2,20,1,1,616981.837,4448012.002,40.17433573190077,-109.6260644142498,3607S20ES,V.1
36,7,2,20,1,1,616981.837,4448012.002,40.17433573190077,-109.6260644142498,3607S20ES,V.1
36,7,2,20,1,1,616981.837,4448012.002,40.17433573190077,-109.6260644142498,3607S20ES,V.1
36,7,2,20,1,1,616975.1817,4447592.876,40.170561617404786,-109.62621869173262,3607S20ES,V.1
36,7,2,20,1,1,616968.4756,4447173.747,40.16678748007672,-109.6263735431446,3607S20ES,V.1
36,7,2,20,1,1,616961.6969,4446755.662,40.16302275323002,-109.62652903424454,3607S20ES,V.1
36,7,2,20,1,1,616954.9626,4446337.812,40.15926013395527,-109.62668393839547,3607S20ES,V.1
30,2,2,1,1,2,590532.8563,4458651.404,40.27344386971362,-109.93514627966326,3002S01EU,V.1
30,2,2,1,1,2,590532.8563,4458651.404,40.27344386971362,-109.93514627966326,3002S01EU,V.1
30,2,2,1,1,2,591343.9841,4458645.977,40.27330679991833,-109.92560809309366,3002S01EU,V.1
30,2,2,1,1,2,592145.6227,4458640.928,40.273173394571884,-109.9161815014172,3002S01EU,V.1
30,2,2,1,1,2,592145.6227,4458640.928,40.273173394571884,-109.9161815014172,3002S01EU,V.1
30,2,2,1,1,2,592145.6227,4458640.928,40.273173394571884,-109.9161815014172,3002S01EU,V.1
30,2,2,1,1,2,592145.6227,4458640.928,40.273173394571884,-109.9161815014172,3002S01EU,V.1
30,2,2,1,1,2,592139.3366,4459444.262,40.28041032329215,-109.91613987801163,3002S01EU,V.1
30,2,2,1,1,2,592148.9793,4460249.141,40.2876594043877,-109.91591064309313,3002S01EU,V.1
30,2,2,1,1,2,592148.9793,4460249.141,40.2876594043877,-109.91591064309313,3002S01EU,V.1
30,2,2,1,1,2,592148.9793,4460249.141,40.2876594043877,-109.91591064309313,3002S01EU,V.1
30,2,2,1,1,2,591744.1248,4460250.484,40.28771602716474,-109.9206725712167,3002S01EU,V.1
30,2,2,1,1,2,591339.2734,4460251.826,40.28777244467726,-109.92543447530811,3002S01EU,V.1
30,2,2,1,1,2,590526.1065,4460263.165,40.28796302950751,-109.93499784336937,3002S01EU,V.1
30,2,2,1,1,2,590526.1065,4460263.165,40.28796302950751,-109.93499784336937,3002S01EU,V.1
30,2,2,1,1,2,590526.1065,4460263.165,40.28796302950751,-109.93499784336937,3002S01EU,V.1
30,2,2,1,1,2,590526.1065,4460263.165,40.28796302950751,-109.93499784336937,3002S01EU,V.1
30,2,2,1,1,2,590526.2978,4459457.646,40.280707055189694,-109.93510947047803,3002S01EU,V.1
30,2,2,1,1,2,590532.8557,4458651.553,40.27344521194324,-109.93514626566497,3002S01EU,V.1
30,2,2,1,1,2,590532.8557,4458651.553,40.27344521194324,-109.93514626566497,3002S01EU,V.1
7,3,2,4,2,2,551944.5001,4453179.5,40.227434779753025,-110.38943486820598,0703S04WU,V.1
7,3,2,4,2,2,551944.5001,4453179.5,40.227434779753025,-110.38943486820598,0703S04WU,V.1
7,3,2,4,2,2,552752.0694,4453182.961,40.2274154986904,-110.37994278893648,0703S04WU,V.1
7,3,2,4,2,2,553559.6256,4453185.894,40.227390683325766,-110.37045092312768,0703S04WU,V.1
7,3,2,4,2,2,553559.6256,4453185.894,40.227390683325766,-110.37045092312768,0703S04WU,V.1
7,3,2,4,2,2,553559.6256,4453185.894,40.227390683325766,-110.37045092312768,0703S04WU,V.1
