,Section,Township,Township Direction,Range,Range Direction,Baseline,Side,Length,Degrees,Minutes,Seconds,Alignment,Concatenation,North Reference,Northing,Easting,API,Quadrant,FNSL Value,FNSL Direction,FEWL Value,FEWL Direction
700,32,3,2,1,1,2,South-Left2,1314.94,88.0,41,27,2,3232112South-Left2,True,592424.8561721173,4448773.328443549,4304756055,NWNW,573,FNL,563,FWL
701,32,3,2,1,1,2,South-Left1,1374.89,88.0,41,27,2,3232112South-Left1,True,592424.8561721173,4448773.328443549,4304756055,NWNW,573,FNL,563,FWL
702,32,3,2,1,1,2,South-Right1,2569.87,88.0,48,21,2,3232112South-Right1,True,592424.8561721173,4448773.328443549,4304756055,NWNW,573,FNL,563,FWL
703,32,3,2,1,1,2,South-Right2,0,0.0,0,0,0,3232112South-Right2,True,592424.8561721173,4448773.328443549,4304756055,NWNW,573,FNL,563,FWL
704,34,2,2,4,2,2,West-Up2,0,0.0,0,0,0,3422422West-Up2,True,558351.2443943543,4457946.739024132,4301353897,NENE,498,FNL,227,FEL
705,34,2,2,4,2,2,West-Up1,2633.35,0.0,11,40,4,3422422West-Up1,True,558351.2443943543,4457946.739024132,4301353897,NENE,498,FNL,227,FEL
706,34,2,2,4,2,2,West-Down1,2753.5,0.0,18,55,4,3422422West-Down1,True,558351.2443943543,4457946.739024132,4301353897,NENE,498,FNL,227,FEL
707,34,2,2,4,2,2,West-Down2,0,0.0,0,0,0,3422422West-Down2,True,558351.2443943543,4457946.739024132,4301353897,NENE,498,FNL,227,FEL
708,34,2,2,4,2,2,East-Up2,0,0.0,0,0,0,3422422East-Up2,True,558351.2443943543,4457946.739024132,4301353897,NENE,498,FNL,227,FEL
709,34,2,2,4,2,2,East-Up1,2632.05,0.0,19,6,4,3422422East-Up1,True,558351.2443943543,4457946.739024132,4301353897,NENE,498,FNL,227,FEL
710,34,2,2,4,2,2,East-Down1,2632.05,0.0,19,6,4,3422422East-Down1,True,558351.2443943543,4457946.739024132,4301353897,NENE,498,FNL,227,FEL
711,34,2,2,4,2,2,East-Down2,0,0.0,0,0,0,3422422East-Down2,True,558351.2443943543,4457946.739024132,4301353897,NENE,498,FNL,227,FEL
712,34,2,2,4,2,2,North-Left2,0,0.0,0,0,0,3422422North-Left2,True,558351.2443943543,4457946.739024132,4301353897,NENE,498,FNL,227,FEL
713,34,2,2,4,2,2,North-Left1,2632.28,89.0,29,51,1,3422422North-Left1,True,558351.2443943543,4457946.739024132,4301353897,NENE,498,FNL,227,FEL
714,34,2,2,4,2,2,North-Right1,2663.06,89.0,20,22,2,3422422North-Right1,True,558351.2443943543,4457946.739024132,4301353897,NENE,498,FNL,227,FEL
715,34,2,2,4,2,2,North-Right2,0,0.0,0,0,0,3422422North-Right2,True,558351.2443943543,4457946.739024132,4301353897,NENE,498,FNL,227,FEL
716,34,2,2,4,2,2,South-Left2,126.54,89.0,32,32,3,3422422South-Left2,True,558351.2443943543,4457946.739024132,4301353897,NENE,498,FNL,227,FEL
717,34,2,2,4,2,2,South-Left1,2522.82,89.0,48,1,3,3422422South-Left1,True,558351.2443943543,4457946.739024132,4301353897,NENE,498,FNL,227,FEL
718,34,2,2,4,2,2,South-Right1,2530.25,89.0,37,59,3,3422422South-Right1,True,558351.2443943543,4457946.739024132,4301353897,NENE,498,FNL,227,FEL
719,34,2,2,4,2,2,South-Right2,121.27,89.0,17,39,2,3422422South-Right2,True,558351.2443943543,4457946.739024132,4301353897,NENE,498,FNL,227,FEL
720,35,2,2,4,2,2,West-Up2,0,0.0,0,0,0,3522422West-Up2,True,558351.2443943543,4457946.739024132,4301353897,NWNW,1500,FNL,330,FWL
721,35,2,2,4,2,2,West-Up1,2632.05,0.0,19,6,4,3522422West-Up1,True,558351.2443943543,4457946.739024132,4301353897,NWNW,1500,FNL,330,FWL
722,35,2,2,4,2,2,West-Down1,2734.93,0.0,19,6,4,3522422West-Down1,True,558351.2443943543,4457946.739024132,4301353897,NWNW,1500,FNL,330,FWL
723,35,2,2,4,2,2,West-Down2,0,0.0,0,0,0,3522422West-Down2,True,558351.2443943543,4457946.739024132,4301353897,NWNW,1500,FNL,330,FWL
724,35,2,2,4,2,2,East-Up2,0,0.0,0,0,0,3522422East-Up2,True,558351.2443943543,4457946.739024132,4301353897,NWNW,1500,FNL,330,FWL
725,35,2,2,4,2,2,East-Up1,2628.81,0.0,3,24,3,3522422East-Up1,True,558351.2443943543,4457946.739024132,4301353897,NWNW,1500,FNL,330,FWL
726,35,2,2,4,2,2,East-Down1,2628.81,0.0,3,24,3,3522422East-Down1,True,558351.2443943543,4457946.739024132,4301353897,NWNW,1500,FNL,330,FWL
727,35,2,2,4,2,2,East-Down2,0,0.0,0,0,0,3522422East-Down2,True,558351.2443943543,4457946.739024132,4301353897,NWNW,1500,FNL,330,FWL
728,35,2,2,4,2,2,North-Left2,0,0.0,0,0,0,3522422North-Left2,True,558351.2443943543,4457946.739024132,4301353897,NWNW,1500,FNL,330,FWL
729,35,2,2,4,2,2,North-Left1,2650.48,89.0,39,23,1,3522422North-Left1,True,558351.2443943543,4457946.739024132,4301353897,NWNW,1500,FNL,330,FWL
730,35,2,2,4,2,2,North-Right1,2635.63,89.0,58,49,2,3522422North-Right1,True,558351.2443943543,4457946.739024132,4301353897,NWNW,1500,FNL,330,FWL
731,35,2,2,4,2,2,North-Right2,0,0.0,0,0,0,3522422North-Right2,True,558351.2443943543,4457946.739024132,4301353897,NWNW,1500,FNL,330,FWL
732,35,2,2,4,2,2,South-Left2,0,0.0,0,0,0,3522422South-Left2,True,558351.2443943543,4457946.739024132,4301353897,NWNW,1500,FNL,330,FWL
733,35,2,2,4,2,2,South-Left1,2625.37,89.0,50,14,3,3522422South-Left1,True,558351.2443943543,4457946.739024132,4301353897,NWNW,1500,FNL,330,FWL
734,35,2,2,4,2,2,South-Right1,2553.02,89.0,48,47,3,3522422South-Right1,True,558351.2443943543,4457946.739024132,4301353897,NWNW,1500,FNL,330,FWL
735,35,2,2,4,2,2,South-Right2,72.6,89.0,43,4,1,3522422South-Right2,True,558351.2443943543,4457946.739024132,4301353897,NWNW,1500,FNL,330,FWL
736,14,2,2,3,2,2,West-Up2,0,0.0,0,0,0,1422322West-Up2,True,568119.8317161866,4463596.253591396,4301353900,NWNW,990,FNL,330,FWL
737,14,2,2,3,2,2,West-Up1,5267.8,0.0,13,58,2,1422322West-Up1,True,568119.8317161866,4463596.253591396,4301353900,NWNW,990,FNL,330,FWL
738,14,2,2,3,2,2,West-Down1,0,0.0,0,0,0,1422322West-Down1,True,568119.8317161866,4463596.253591396,4301353900,NWNW,990,FNL,330,FWL
739,14,2,2,3,2,2,West-Down2,0,0.0,0,0,0,1422322West-Down2,True,568119.8317161866,4463596.253591396,4301353900,NWNW,990,FNL,330,FWL
740,14,2,2,3,2,2,East-Up2,1313.67,0.0,12,44,2,1422322East-Up2,True,568119.8317161866,4463596.253591396,4301353900,NWNW,990,FNL,330,FWL
741,14,2,2,3,2,2,East-Up1,1313.53,0.0,12,18,2,1422322East-Up1,True,568119.8317161866,4463596.253591396,4301353900,NWNW,990,FNL,330,FWL
742,14,2,2,3,2,2,East-Down1,1313.55,0.0,12,25,2,1422322East-Down1,True,568119.8317161866,4463596.253591396,4301353900,NWNW,990,FNL,330,FWL
743,14,2,2,3,2,2,East-Down2,1313.69,0.0,12,40,2,1422322East-Down2,True,568119.8317161866,4463596.253591396,4301353900,NWNW,990,FNL,330,FWL
744,14,2,2,3,2,2,North-Left2,0,0.0,0,0,0,1422322North-Left2,True,568119.8317161866,4463596.253591396,4301353900,NWNW,990,FNL,330,FWL
745,14,2,2,3,2,2,North-Left1,5284.01,89.0,49,43,3,1422322North-Left1,True,568119.8317161866,4463596.253591396,4301353900,NWNW,990,FNL,330,FWL
746,14,2,2,3,2,2,North-Right1,0,0.0,0,0,0,1422322North-Right1,True,568119.8317161866,4463596.253591396,4301353900,NWNW,990,FNL,330,FWL
747,14,2,2,3,2,2,North-Right2,0,0.0,0,0,0,1422322North-Right2,True,568119.8317161866,4463596.253591396,4301353900,NWNW,990,FNL,330,FWL
748,14,2,2,3,2,2,South-Left2,0,0.0,0,0,0,1422322South-Left2,True,568119.8317161866,4463596.253591396,4301353900,NWNW,990,FNL,330,FWL
749,14,2,2,3,2,2,South-Left1,2640.79,89.0,56,28,4,1422322South-Left1,True,568119.8317161866,4463596.253591396,4301353900,NWNW,990,FNL,330,FWL
750,14,2,2,3,2,2,South-Right1,2645.63,89.0,18,29,3,1422322South-Right1,True,568119.8317161866,4463596.253591396,4301353900,NWNW,990,FNL,330,FWL
751,14,2,2,3,2,2,South-Right2,0,0.0,0,0,0,1422322South-Right2,True,568119.8317161866,4463596.253591396,4301353900,NWNW,990,FNL,330,FWL
752,30,2,2,1,1,2,West-Up2,0,0.0,0,0,0,3022112West-Up2,True,591918.8315226008,4460003.714363951,4304756073,NENE,807,FNL,748,FEL
753,30,2,2,1,1,2,West-Up1,2642.78,0.0,0,49,4,3022112West-Up1,True,591918.8315226008,4460003.714363951,4304756073,NENE,807,FNL,748,FEL
754,30,2,2,1,1,2,West-Down1,2644.75,0.0,27,58,4,3022112West-Down1,True,591918.8315226008,4460003.714363951,4304756073,NENE,807,FNL,748,FEL
755,30,2,2,1,1,2,West-Down2,0,0.0,0,0,0,3022112West-Down2,True,591918.8315226008,4460003.714363951,4304756073,NENE,807,FNL,748,FEL
756,30,2,2,1,1,2,East-Up2,0,0.0,0,0,0,3022112East-Up2,True,591918.8315226008,4460003.714363951,4304756073,NENE,807,FNL,748,FEL
757,30,2,2,1,1,2,East-Up1,2640.87,0.0,41,11,2,3022112East-Up1,True,591918.8315226008,4460003.714363951,4304756073,NENE,807,FNL,748,FEL
758,30,2,2,1,1,2,East-Down1,2635.69,0.0,26,54,4,3022112East-Down1,True,591918.8315226008,4460003.714363951,4304756073,NENE,807,FNL,748,FEL
759,30,2,2,1,1,2,East-Down2,0,0.0,0,0,0,3022112East-Down2,True,591918.8315226008,4460003.714363951,4304756073,NENE,807,FNL,748,FEL
760,30,2,2,1,1,2,North-Left2,0,0.0,0,0,0,3022112North-Left2,True,591918.8315226008,4460003.714363951,4304756073,NENE,807,FNL,748,FEL
761,30,2,2,1,1,2,North-Left1,2668.13,89.0,12,4,4,3022112North-Left1,True,591918.8315226008,4460003.714363951,4304756073,NENE,807,FNL,748,FEL
762,30,2,2,1,1,2,North-Right1,1328.26,89.0,48,36,4,3022112North-Right1,True,591918.8315226008,4460003.714363951,4304756073,NENE,807,FNL,748,FEL
763,30,2,2,1,1,2,North-Right2,1328.27,89.0,48,36,4,3022112North-Right2,True,591918.8315226008,4460003.714363951,4304756073,NENE,807,FNL,748,FEL
764,30,2,2,1,1,2,South-Left2,0,0.0,0,0,0,3022112South-Left2,True,591918.8315226008,4460003.714363951,4304756073,NENE,807,FNL,748,FEL
765,30,2,2,1,1,2,South-Left1,2661.24,89.0,37,0,1,3022112South-Left1,True,591918.8315226008,4460003.714363951,4304756073,NENE,807,FNL,748,FEL
766,30,2,2,1,1,2,South-Right1,2630.1,89.0,38,21,1,3022112South-Right1,True,591918.8315226008,4460003.714363951,4304756073,NENE,807,FNL,748,FEL
767,30,2,2,1,1,2,South-Right2,0,0.0,0,0,0,3022112South-Right2,True,591918.8315226008,4460003.714363951,4304756073,NENE,807,FNL,748,FEL
768,19,2,2,1,1,2,West-Up2,1315.03,0.0,6,49,4,1922112West-Up2,True,591918.8315226008,4460003.714363951,4304756073,SWSE,85,FSL,1505,FEL
769,19,2,2,1,1,2,West-Up1,1316.4,0.0,7,23,4,1922112West-Up1,True,591918.8315226008,4460003.714363951,4304756073,SWSE,85,FSL,1505,FEL
770,19,2,2,1,1,2,West-Down1,1321.99,0.0,6,3,4,1922112West-Down1,True,591918.8315226008,4460003.714363951,4304756073,SWSE,85,FSL,1505,FEL
771,19,2,2,1,1,2,West-Down2,1328.2,0.0,6,32,4,1922112West-Down2,True,591918.8315226008,4460003.714363951,4304756073,SWSE,85,FSL,1505,FEL
772,19,2,2,1,1,2,East-Up2,1316.96,0.0,7,5,3,1922112East-Up2,True,591918.8315226008,4460003.714363951,4304756073,SWSE,85,FSL,1505,FEL
773,19,2,2,1,1,2,East-Up1,1316.96,0.0,7,5,3,1922112East-Up1,True,591918.8315226008,4460003.714363951,4304756073,SWSE,85,FSL,1505,FEL
774,19,2,2,1,1,2,East-Down1,1320.06,0.0,7,42,1,1922112East-Down1,True,591918.8315226008,4460003.714363951,4304756073,SWSE,85,FSL,1505,FEL
775,19,2,2,1,1,2,East-Down2,1320.06,0.0,7,42,1,1922112East-Down2,True,591918.8315226008,4460003.714363951,4304756073,SWSE,85,FSL,1505,FEL
776,19,2,2,1,1,2,North-Left2,1313.52,89.0,34,29,1,1922112North-Left2,True,591918.8315226008,4460003.714363951,4304756073,SWSE,85,FSL,1505,FEL
777,19,2,2,1,1,2,North-Left1,1337.28,89.0,6,48,1,1922112North-Left1,True,591918.8315226008,4460003.714363951,4304756073,SWSE,85,FSL,1505,FEL
778,19,2,2,1,1,2,North-Right1,1303.01,89.0,21,32,4,1922112North-Right1,True,591918.8315226008,4460003.714363951,4304756073,SWSE,85,FSL,1505,FEL
779,19,2,2,1,1,2,North-Right2,1324.94,89.0,21,32,4,1922112North-Right2,True,591918.8315226008,4460003.714363951,4304756073,SWSE,85,FSL,1505,FEL
780,19,2,2,1,1,2,South-Left2,0,0.0,0,0,0,1922112South-Left2,True,591918.8315226008,4460003.714363951,4304756073,SWSE,85,FSL,1505,FEL
781,19,2,2,1,1,2,South-Left1,2625.63,89.0,27,23,4,1922112South-Left1,True,591918.8315226008,4460003.714363951,4304756073,SWSE,85,FSL,1505,FEL
782,19,2,2,1,1,2,South-Right1,1323.22,89.0,24,25,4,1922112South-Right1,True,591918.8315226008,4460003.714363951,4304756073,SWSE,85,FSL,1505,FEL
783,19,2,2,1,1,2,South-Right2,1319.99,89.0,24,25,4,1922112South-Right2,True,591918.8315226008,4460003.714363951,4304756073,SWSE,85,FSL,1505,FEL
784,25,4,2,4,2,2,West-Up2,1325.38,1.0,12,16,3,2542422West-Up2,Grid,561514.9965075918,4440483.8617528975,4301353922,NENE,358,FNL,500,FEL
785,25,4,2,4,2,2,West-Up1,1325.38,1.0,12,16,3,2542422West-Up1,Grid,561514.9965075918,4440483.8617528975,4301353922,NENE,358,FNL,500,FEL
786,25,4,2,4,2,2,West-Down1,1325.38,1.0,12,16,3,2542422West-Down1,Grid,561514.9965075918,4440483.8617528975,4301353922,NENE,358,FNL,500,FEL
787,25,4,2,4,2,2,West-Down2,1325.38,1.0,12,16,3,2542422West-Down2,Grid,561514.9965075918,4440483.8617528975,4301353922,NENE,358,FNL,500,FEL
788,25,4,2,4,2,2,East-Up2,1323.47,0.0,13,26,2,2542422East-Up2,Grid,561514.9965075918,4440483.8617528975,4301353922,NENE,358,FNL,500,FEL
789,25,4,2,4,2,2,East-Up1,1323.47,0.0,13,26,2,2542422East-Up1,Grid,561514.9965075918,4440483.8617528975,4301353922,NENE,358,FNL,500,FEL
790,25,4,2,4,2,2,East-Down1,1323.47,0.0,13,26,2,2542422East-Down1,Grid,561514.9965075918,4440483.8617528975,4301353922,NENE,358,FNL,500,FEL
791,25,4,2,4,2,2,East-Down2,1323.47,0.0,13,26,2,2542422East-Down2,Grid,561514.9965075918,4440483.8617528975,4301353922,NENE,358,FNL,500,FEL
792,25,4,2,4,2,2,North-Left2,1306.95,89.0,58,52,3,2542422North-Left2,Grid,561514.9965075918,4440483.8617528975,4301353922,NENE,358,FNL,500,FEL
793,25,4,2,4,2,2,North-Left1,1306.95,89.0,58,52,3,2542422North-Left1,Grid,561514.9965075918,4440483.8617528975,4301353922,NENE,358,FNL,500,FEL
794,25,4,2,4,2,2,North-Right1,1306.95,89.0,58,52,3,2542422North-Right1,Grid,561514.9965075918,4440483.8617528975,4301353922,NENE,358,FNL,500,FEL
795,25,4,2,4,2,2,North-Right2,1306.95,89.0,58,52,3,2542422North-Right2,Grid,561514.9965075918,4440483.8617528975,4301353922,NENE,358,FNL,500,FEL
796,25,4,2,4,2,2,South-Left2,1329.64,89.0,54,40,2,2542422South-Left2,Grid,561514.9965075918,4440483.8617528975,4301353922,NENE,358,FNL,500,FEL
797,25,4,2,4,2,2,South-Left1,1329.64,89.0,54,40,2,2542422South-Left1,Grid,561514.9965075918,4440483.8617528975,4301353922,NENE,358,FNL,500,FEL
798,25,4,2,4,2,2,South-Right1,1329.64,89.0,54,40,2,2542422South-Right1,Grid,561514.9965075918,4440483.8617528975,4301353922,NENE,358,FNL,500,FEL
799,25,4,2,4,2,2,South-Right2,1329.64,89.0,54,40,2,2542422South-Right2,Grid,561514.9965075918,4440483.8617528975,4301353922,NENE,358,FNL,500,FEL
800,20,2,2,3,2,2,West-Up2,1324.675,0.0,2,47,4,2022322West-Up2,True,564498.9858712617,4460169.667317963,4301353925,SESE,923,FSL,988,FEL
801,20,2,2,3,2,2,West-Up1,1324.675,0.0,2,47,4,2022322West-Up1,True,564498.9858712617,4460169.667317963,4301353925,SESE,923,FSL,988,FEL
802,20,2,2,3,2,2,West-Down1,1324.675,0.0,2,47,4,2022322West-Down1,True,564498.9858712617,4460169.667317963,4301353925,SESE,923,FSL,988,FEL
803,20,2,2,3,2,2,West-Down2,1324.675,0.0,2,47,4,2022322West-Down2,True,564498.9858712617,4460169.667317963,4301353925,SESE,923,FSL,988,FEL
804,20,2,2,3,2,2,East-Up2,1322.2125,0.0,17,38,2,2022322East-Up2,True,564498.9858712617,4460169.667317963,4301353925,SESE,923,FSL,988,FEL
805,20,2,2,3,2,2,East-Up1,1322.2125,0.0,17,38,2,2022322East-Up1,True,564498.9858712617,4460169.667317963,4301353925,SESE,923,FSL,988,FEL
806,20,2,2,3,2,2,East-Down1,1322.2125,0.0,17,38,2,2022322East-Down1,True,564498.9858712617,4460169.667317963,4301353925,SESE,923,FSL,988,FEL
807,20,2,2,3,2,2,East-Down2,1322.2125,0.0,17,38,2,2022322East-Down2,True,564498.9858712617,4460169.667317963,4301353925,SESE,923,FSL,988,FEL
808,20,2,2,3,2,2,North-Left2,1317.8525,89.0,54,37,4,2022322North-Left2,True,564498.9858712617,4460169.667317963,4301353925,SESE,923,FSL,988,FEL
809,20,2,2,3,2,2,North-Left1,1317.8525,89.0,54,37,4,2022322North-Left1,True,564498.9858712617,4460169.667317963,4301353925,SESE,923,FSL,988,FEL
810,20,2,2,3,2,2,North-Right1,1317.8525,89.0,54,37,4,2022322North-Right1,True,564498.9858712617,4460169.667317963,4301353925,SESE,923,FSL,988,FEL
811,20,2,2,3,2,2,North-Right2,1317.8525,89.0,54,37,4,2022322North-Right2,True,564498.9858712617,4460169.667317963,4301353925,SESE,923,FSL,988,FEL
812,20,2,2,3,2,2,South-Left2,1309.9975,89.0,58,54,3,2022322South-Left2,True,564498.9858712617,4460169.667317963,4301353925,SESE,923,FSL,988,FEL
813,20,2,2,3,2,2,South-Left1,1309.9975,89.0,58,54,3,2022322South-Left1,True,564498.9858712617,4460169.667317963,4301353925,SESE,923,FSL,988,FEL
814,20,2,2,3,2,2,South-Right1,1309.9975,89.0,58,54,3,2022322South-Right1,True,564498.9858712617,4460169.667317963,4301353925,SESE,923,FSL,988,FEL
815,20,2,2,3,2,2,South-Right2,1309.9975,89.0,58,54,3,2022322South-Right2,True,564498.9858712617,4460169.667317963,4301353925,SESE,923,FSL,988,FEL
816,12,3,2,5,2,2,West-Up2,0,0.0,0,0,0,1232522West-Up2,True,551847.5711789414,4454097.390773257,4301353928,SENE,2261,FNL,342,FEL
817,12,3,2,5,2,2,West-Up1,2652.15,0.0,3,39,3,1232522West-Up1,True,551847.5711789414,4454097.390773257,4301353928,SENE,2261,FNL,342,FEL
818,12,3,2,5,2,2,West-Down1,2659.61,0.0,28,29,3,1232522West-Down1,True,551847.5711789414,4454097.390773257,4301353928,SENE,2261,FNL,342,FEL
819,12,3,2,5,2,2,West-Down2,0,0.0,0,0,0,1232522West-Down2,True,551847.5711789414,4454097.390773257,4301353928,SENE,2261,FNL,342,FEL
820,12,3,2,5,2,2,East-Up2,0,0.0,0,0,0,1232522East-Up2,True,551847.5711789414,4454097.390773257,4301353928,SENE,2261,FNL,342,FEL
821,12,3,2,5,2,2,East-Up1,2631.6,0.0,29,1,3,1232522East-Up1,True,551847.5711789414,4454097.390773257,4301353928,SENE,2261,FNL,342,FEL
822,12,3,2,5,2,2,East-Down1,2650.27,0.0,5,47,3,1232522East-Down1,True,551847.5711789414,4454097.390773257,4301353928,SENE,2261,FNL,342,FEL
823,12,3,2,5,2,2,East-Down2,0,0.0,0,0,0,1232522East-Down2,True,551847.5711789414,4454097.390773257,4301353928,SENE,2261,FNL,342,FEL
824,12,3,2,5,2,2,North-Left2,0,0.0,0,0,0,1232522North-Left2,True,551847.5711789414,4454097.390773257,4301353928,SENE,2261,FNL,342,FEL
825,12,3,2,5,2,2,North-Left1,2630.85,89.0,52,44,4,1232522North-Left1,True,551847.5711789414,4454097.390773257,4301353928,SENE,2261,FNL,342,FEL
826,12,3,2,5,2,2,North-Right1,2620.66,89.0,53,21,2,1232522North-Right1,True,551847.5711789414,4454097.390773257,4301353928,SENE,2261,FNL,342,FEL
827,12,3,2,5,2,2,North-Right2,0,0.0,0,0,0,1232522North-Right2,True,551847.5711789414,4454097.390773257,4301353928,SENE,2261,FNL,342,FEL
828,12,3,2,5,2,2,South-Left2,0,0.0,0,0,0,1232522South-Left2,True,551847.5711789414,4454097.390773257,4301353928,SENE,2261,FNL,342,FEL
829,12,3,2,5,2,2,South-Left1,2610.06,89.0,38,23,2,1232522South-Left1,True,551847.5711789414,4454097.390773257,4301353928,SENE,2261,FNL,342,FEL
830,12,3,2,5,2,2,South-Right1,2639.69,89.0,43,5,2,1232522South-Right1,True,551847.5711789414,4454097.390773257,4301353928,SENE,2261,FNL,342,FEL
831,12,3,2,5,2,2,South-Right2,0,0.0,0,0,0,1232522South-Right2,True,551847.5711789414,4454097.390773257,4301353928,SENE,2261,FNL,342,FEL
832,7,3,2,4,2,2,West-Up2,0,0.0,0,0,0,732422West-Up2,True,551847.5711789414,4454097.390773257,4301353928,NWSW,1950,FSL,330,FWL
833,7,3,2,4,2,2,West-Up1,2631.6,0.0,29,1,3,732422West-Up1,True,551847.5711789414,4454097.390773257,4301353928,NWSW,1950,FSL,330,FWL
834,7,3,2,4,2,2,West-Down1,2650.27,0.0,5,47,3,732422West-Down1,True,551847.5711789414,4454097.390773257,4301353928,NWSW,1950,FSL,330,FWL
835,7,3,2,4,2,2,West-Down2,0,0.0,0,0,0,732422West-Down2,True,551847.5711789414,4454097.390773257,4301353928,NWSW,1950,FSL,330,FWL
836,7,3,2,4,2,2,East-Up2,0,0.0,0,0,0,732422East-Up2,True,551847.5711789414,4454097.390773257,4301353928,NWSW,1950,FSL,330,FWL
837,7,3,2,4,2,2,East-Up1,2631.33,0.0,15,33,3,732422East-Up1,True,551847.5711789414,4454097.390773257,4301353928,NWSW,1950,FSL,330,FWL
838,7,3,2,4,2,2,East-Down1,2637.4,0.0,1,24,3,732422East-Down1,True,551847.5711789414,4454097.390773257,4301353928,NWSW,1950,FSL,330,FWL
839,7,3,2,4,2,2,East-Down2,0,0.0,0,0,0,732422East-Down2,True,551847.5711789414,4454097.390773257,4301353928,NWSW,1950,FSL,330,FWL
840,7,3,2,4,2,2,North-Left2,0,0.0,0,0,0,732422North-Left2,True,551847.5711789414,4454097.390773257,4301353928,NWSW,1950,FSL,330,FWL
841,7,3,2,4,2,2,North-Left1,2642.65,89.0,54,53,2,732422North-Left1,True,551847.5711789414,4454097.390773257,4301353928,NWSW,1950,FSL,330,FWL
842,7,3,2,4,2,2,North-Right1,1321.21,89.0,54,42,2,732422North-Right1,True,551847.5711789414,4454097.390773257,4301353928,NWSW,1950,FSL,330,FWL
843,7,3,2,4,2,2,North-Right2,1321.41,89.0,54,59,2,732422North-Right2,True,551847.5711789414,4454097.390773257,4301353928,NWSW,1950,FSL,330,FWL
844,7,3,2,4,2,2,South-Left2,0,0.0,0,0,0,732422South-Left2,True,551847.5711789414,4454097.390773257,4301353928,NWSW,1950,FSL,330,FWL
845,7,3,2,4,2,2,South-Left1,2649.53,89.0,45,16,2,732422South-Left1,True,551847.5711789414,4454097.390773257,4301353928,NWSW,1950,FSL,330,FWL
846,7,3,2,4,2,2,South-Right1,2649.48,89.0,47,31,2,732422South-Right1,True,551847.5711789414,4454097.390773257,4301353928,NWSW,1950,FSL,330,FWL
847,7,3,2,4,2,2,South-Right2,0,0.0,0,0,0,732422South-Right2,True,551847.5711789414,4454097.390773257,4301353928,NWSW,1950,FSL,330,FWL
848,25,3,2,5,2,2,West-Up2,0,0.0,0,0,0,2532522West-Up2,True,551865.0203371705,4449078.063112072,4301353968,NESE,2100,FNL,330,FEL
849,25,3,2,5,2,2,West-Up1,2640.85,0.0,3,54,2,2532522West-Up1,True,551865.0203371705,4449078.063112072,4301353968,NESE,2100,FNL,330,FEL
850,25,3,2,5,2,2,West-Down1,2640.85,0.0,3,54,2,2532522West-Down1,True,551865.0203371705,4449078.063112072,4301353968,NESE,2100,FNL,330,FEL
851,25,3,2,5,2,2,West-Down2,0,0.0,0,0,0,2532522West-Down2,True,551865.0203371705,4449078.063112072,4301353968,NESE,2100,FNL,330,FEL
852,25,3,2,5,2,2,East-Up2,0,0.0,0,0,0,2532522East-Up2,True,551865.0203371705,4449078.063112072,4301353968,NESE,2100,FNL,330,FEL
853,25,3,2,5,2,2,East-Up1,2648,0.0,5,24,3,2532522East-Up1,True,551865.0203371705,4449078.063112072,4301353968,NESE,2100,FNL,330,FEL
854,25,3,2,5,2,2,East-Down1,2636.42,0.0,6,27,3,2532522East-Down1,True,551865.0203371705,4449078.063112072,4301353968,NESE,2100,FNL,330,FEL
855,25,3,2,5,2,2,East-Down2,0,0.0,0,0,0,2532522East-Down2,True,551865.0203371705,4449078.063112072,4301353968,NESE,2100,FNL,330,FEL
856,25,3,2,5,2,2,North-Left2,0,0.0,0,0,0,2532522North-Left2,True,551865.0203371705,4449078.063112072,4301353968,NESE,2100,FNL,330,FEL
857,25,3,2,5,2,2,North-Left1,2644.22,89.0,44,10,3,2532522North-Left1,True,551865.0203371705,4449078.063112072,4301353968,NESE,2100,FNL,330,FEL
858,25,3,2,5,2,2,North-Right1,2644.09,89.0,44,3,2,2532522North-Right1,True,551865.0203371705,4449078.063112072,4301353968,NESE,2100,FNL,330,FEL
859,25,3,2,5,2,2,North-Right2,0,0.0,0,0,0,2532522North-Right2,True,551865.0203371705,4449078.063112072,4301353968,NESE,2100,FNL,330,FEL
860,25,3,2,5,2,2,South-Left2,1317.41,89.0,58,11,3,2532522South-Left2,True,551865.0203371705,4449078.063112072,4301353968,NESE,2100,FNL,330,FEL
861,25,3,2,5,2,2,South-Left1,1317.51,89.0,58,41,3,2532522South-Left1,True,551865.0203371705,4449078.063112072,4301353968,NESE,2100,FNL,330,FEL
862,25,3,2,5,2,2,South-Right1,1317.51,89.0,58,41,3,2532522South-Right1,True,551865.0203371705,4449078.063112072,4301353968,NESE,2100,FNL,330,FEL
863,25,3,2,5,2,2,South-Right2,1331.31,89.0,8,18,3,2532522South-Right2,True,551865.0203371705,4449078.063112072,4301353968,NESE,2100,FNL,330,FEL
864,26,3,2,5,2,2,West-Up2,0,0.0,0,0,0,2632522West-Up2,True,551865.0203371705,4449078.063112072,4301353968,NWSW,2100,FNL,330,FWL
865,26,3,2,5,2,2,West-Up1,5272.38,0.0,7,46,2,2632522West-Up1,True,551865.0203371705,4449078.063112072,4301353968,NWSW,2100,FNL,330,FWL
