,Section,Township,Township Direction,Range,Range Direction,Baseline,Side,Length,Degrees,Minutes,Seconds,Alignment,North Reference,Concatenation
307,5,4,2,2,1,2,West-Down2,1312.72,0,23,28.0,2,T,542212West-Down2
308,5,4,2,2,1,2,East-Up2,1269.99,0,7,44.0,4,T,542212East-Up2
309,5,4,2,2,1,2,East-Up1,1320.61,0,4,25.0,2,T,542212East-Up1
310,5,4,2,2,1,2,East-Down1,1322.04,0,6,31.0,2,T,542212East-Down1
311,5,4,2,2,1,2,East-Down2,1318.99,0,32,29.0,4,T,542212East-Down2
312,5,4,2,2,1,2,North-Left2,1321.42,89,29,19.0,3,T,542212North-Left2
313,5,4,2,2,1,2,North-Left1,1325.06,89,25,28.0,3,T,542212North-Left1
314,5,4,2,2,1,2,North-Right1,1309.59,89,38,8.0,2,T,542212North-Right1
315,5,4,2,2,1,2,North-Right2,1308.97,89,17,26.0,2,T,542212North-Right2
316,5,4,2,2,1,2,South-Left2,1332.06,89,56,12.0,1,T,542212South-Left2
317,5,4,2,2,1,2,South-Left1,1329.38,89,41,58.0,2,T,542212South-Left1
318,5,4,2,2,1,2,South-Right1,1335.54,89,59,45.0,1,T,542212South-Right1
319,5,4,2,2,1,2,South-Right2,1319.82,89,11,7.0,2,T,542212South-Right2
320,6,2,2,1,1,2,West-Up2,1321.39,0,24,2.0,4,T,622112West-Up2
321,6,2,2,1,1,2,West-Up1,1322.06,1,50,57.0,4,T,622112West-Up1
322,6,2,2,1,1,2,West-Down1,1314.115,0,30,36.0,2,T,622112West-Down1
323,6,2,2,1,1,2,West-Down2,1314.115,0,30,36.0,2,T,622112West-Down2
324,6,2,2,1,1,2,East-Up2,1331.1875,0,0,19.0,3,T,622112East-Up2
325,6,2,2,1,1,2,East-Up1,1331.1875,0,0,19.0,3,T,622112East-Up1
326,6,2,2,1,1,2,East-Down1,1331.1875,0,0,19.0,3,T,622112East-Down1
327,6,2,2,1,1,2,East-Down2,1331.1875,0,0,19.0,3,T,622112East-Down2
328,6,2,2,1,1,2,North-Left2,1319.65,89,42,1.0,2,T,622112North-Left2
329,6,2,2,1,1,2,North-Left1,1319.69,89,41,51.0,2,T,622112North-Left1
330,6,2,2,1,1,2,North-Right1,1317.72,89,52,15.0,2,T,622112North-Right1
331,6,2,2,1,1,2,North-Right2,1317.72,89,52,15.0,2,T,622112North-Right2
332,6,2,2,1,1,2,South-Left2,1303.04,89,45,17.0,4,T,622112South-Left2
333,6,2,2,1,1,2,South-Left1,1327.93,89,47,30.0,4,T,622112South-Left1
334,6,2,2,1,1,2,South-Right1,1300.9,89,38,42.0,4,T,622112South-Right1
335,6,2,2,1,1,2,South-Right2,1314.01,89,19,10.0,4,T,622112South-Right2
336,6,2,2,2,2,2,West-Up2,1306.69,0,4,25.0,4,T,622222West-Up2
337,6,2,2,2,2,2,West-Up1,1313.37,0,5,13.0,4,T,622222West-Up1
338,6,2,2,2,2,2,West-Down1,1313.43,0,4,11.0,4,T,622222West-Down1
339,6,2,2,2,2,2,West-Down2,1313.18,0,4,25.0,4,T,622222West-Down2
340,6,2,2,2,2,2,East-Up2,1315.91,0,1,5.0,4,T,622222East-Up2
341,6,2,2,2,2,2,East-Up1,1315.91,0,1,5.0,4,T,622222East-Up1
342,6,2,2,2,2,2,East-Down1,1320.59,0,0,5.0,0,T,622222East-Down1
343,6,2,2,2,2,2,East-Down2,1320.59,0,0,5.0,0,T,622222East-Down2
344,6,2,2,2,2,2,North-Left2,1244.8,89,51,58.0,3,T,622222North-Left2
345,6,2,2,2,2,2,North-Left1,1244.8,89,51,58.0,3,T,622222North-Left1
346,6,2,2,2,2,2,North-Right1,1336.585,89,48,1.0,3,T,622222North-Right1
347,6,2,2,2,2,2,North-Right2,1336.585,89,48,1.0,3,T,622222North-Right2
348,6,2,2,2,2,2,South-Left2,1260.725,89,52,28.0,4,T,622222South-Left2
349,6,2,2,2,2,2,South-Left1,1260.725,89,52,28.0,4,T,622222South-Left1
350,6,2,2,2,2,2,South-Right1,1317.92,89,52,35.0,4,T,622222South-Right1
351,6,2,2,2,2,2,South-Right2,1317.92,89,52,35.0,4,T,622222South-Right2
352,6,2,2,3,2,2,West-Up2,1322.11,0,7,41.0,2,T,622322West-Up2
353,6,2,2,3,2,2,West-Up1,1322.11,0,7,41.0,2,T,622322West-Up1
354,6,2,2,3,2,2,West-Down1,1322.11,0,7,41.0,2,T,622322West-Down1
355,6,2,2,3,2,2,West-Down2,1322.11,0,7,41.0,2,T,622322West-Down2
356,6,2,2,3,2,2,East-Up2,1320.295,0,1,1.0,2,T,622322East-Up2
357,6,2,2,3,2,2,East-Up1,1320.295,0,1,1.0,2,T,622322East-Up1
358,6,2,2,3,2,2,East-Down1,1317.475,0,7,27.0,4,T,622322East-Down1
359,6,2,2,3,2,2,East-Down2,1317.475,0,7,27.0,4,T,622322East-Down2
360,6,2,2,3,2,2,North-Left2,1294.485,89,51,8.0,4,T,622322North-Left2
361,6,2,2,3,2,2,North-Left1,1294.485,89,51,8.0,4,T,622322North-Left1
362,6,2,2,3,2,2,North-Right1,1320.43,89,52,59.0,4,T,622322North-Right1
363,6,2,2,3,2,2,North-Right2,1320.43,89,52,59.0,4,T,622322North-Right2
364,6,2,2,3,2,2,South-Left2,1311.6375,89,59,27.0,3,T,622322South-Left2
365,6,2,2,3,2,2,South-Left1,1311.6375,89,59,27.0,3,T,622322South-Left1
366,6,2,2,3,2,2,South-Right1,1311.6375,89,59,27.0,3,T,622322South-Right1
367,6,2,2,3,2,2,South-Right2,1311.6375,89,59,27.0,3,T,622322South-Right2
368,6,3,2,2,2,2,West-Up2,1289.85,0,0,37.0,4,T,632222West-Up2
369,6,3,2,2,2,2,West-Up1,1289.16,0,18,16.0,4,T,632222West-Up1
370,6,3,2,2,2,2,West-Down1,1288.78,0,5,20.0,2,T,632222West-Down1
371,6,3,2,2,2,2,West-Down2,1288.78,0,5,20.0,2,T,632222West-Down2
372,6,3,2,2,2,2,East-Up2,1340.47,0,14,40.0,2,T,632222East-Up2
373,6,3,2,2,2,2,East-Up1,1340.47,0,14,40.0,2,T,632222East-Up1
374,6,3,2,2,2,2,East-Down1,1302.48,0,36,1.0,4,T,632222East-Down1
375,6,3,2,2,2,2,East-Down2,1302.48,0,36,1.0,4,T,632222East-Down2
376,6,3,2,2,2,2,North-Left2,1235.52,89,49,22.0,3,T,632222North-Left2
377,6,3,2,2,2,2,North-Left1,1321.87,89,49,26.0,3,T,632222North-Left1
378,6,3,2,2,2,2,North-Right1,1320.74,89,49,27.0,3,T,632222North-Right1
379,6,3,2,2,2,2,North-Right2,1320.74,89,49,27.0,3,T,632222North-Right2
380,6,3,2,2,2,2,South-Left2,1303.21,88,45,21.0,4,T,632222South-Left2
381,6,3,2,2,2,2,South-Left1,1303.21,88,45,21.0,4,T,632222South-Left1
382,6,3,2,2,2,2,South-Right1,1303.21,88,45,21.0,4,T,632222South-Right1
383,6,3,2,2,2,2,South-Right2,1303.21,88,45,21.0,4,T,632222South-Right2
384,6,3,2,1,1,2,West-Up2,1283.02,0,33,8.0,2,T,632112West-Up2
385,6,3,2,1,1,2,West-Up1,1320.24,0,9,47.0,2,T,632112West-Up1
386,6,3,2,1,1,2,West-Down1,2639.97,0,9,47.0,2,T,632112West-Down1
387,6,3,2,1,1,2,West-Down2,151.84,0,21,16.0,2,T,632112West-Down2
388,6,3,2,1,1,2,East-Up2,1423.3,0,4,36.0,4,T,632112East-Up2
389,6,3,2,1,1,2,East-Up1,1321.84,0,2,56.0,4,T,632112East-Up1
390,6,3,2,1,1,2,East-Down1,1321.6,0,4,12.0,4,T,632112East-Down1
391,6,3,2,1,1,2,East-Down2,1321.6,0,4,12.0,4,T,632112East-Down2
392,6,3,2,1,1,2,North-Left2,1232.75,89,59,20.0,2,T,632112North-Left2
393,6,3,2,1,1,2,North-Left1,1318.17,89,59,20.0,2,T,632112North-Left1
394,6,3,2,1,1,2,North-Right1,2636.84,89,58,48.0,2,T,632112North-Right1
395,6,3,2,1,1,2,North-Right2,0.0,0,0,0.0,0,T,632112North-Right2
396,6,3,2,1,1,2,South-Left2,1287.29,89,54,45.0,3,T,632112South-Left2
397,6,3,2,1,1,2,South-Left1,1287.29,89,54,45.0,3,T,632112South-Left1
398,6,3,2,1,1,2,South-Right1,1322.01,89,54,45.0,3,T,632112South-Right1
399,6,3,2,1,1,2,South-Right2,1322.01,89,54,45.0,3,T,632112South-Right2
400,7,1,2,1,2,2,West-Up2,1328.8,0,29,16.0,4,T,712122West-Up2
401,7,1,2,1,2,2,West-Up1,1328.8,0,29,16.0,4,T,712122West-Up1
402,7,1,2,1,2,2,West-Down1,1327.205,0,2,36.0,4,T,712122West-Down1
403,7,1,2,1,2,2,West-Down2,1327.205,0,2,36.0,4,T,712122West-Down2
404,7,1,2,1,2,2,East-Up2,1319.34,0,16,49.0,4,T,712122East-Up2
405,7,1,2,1,2,2,East-Up1,1319.34,0,16,49.0,4,T,712122East-Up1
406,7,1,2,1,2,2,East-Down1,1320.66,0,18,38.0,4,T,712122East-Down1
407,7,1,2,1,2,2,East-Down2,1320.66,0,18,38.0,4,T,712122East-Down2
408,7,1,2,1,2,2,North-Left2,1319.455,89,52,35.0,2,T,712122North-Left2
409,7,1,2,1,2,2,North-Left1,1319.455,89,52,35.0,2,T,712122North-Left1
410,7,1,2,1,2,2,North-Right1,1313.565,89,51,48.0,2,T,712122North-Right1
411,7,1,2,1,2,2,North-Right2,1313.565,89,51,48.0,2,T,712122North-Right2
412,7,1,2,1,2,2,South-Left2,1317.2025,89,31,20.0,2,T,712122South-Left2
413,7,1,2,1,2,2,South-Left1,1317.2025,89,31,20.0,2,T,712122South-Left1
414,7,1,2,1,2,2,South-Right1,1317.2025,89,31,20.0,2,T,712122South-Right1
415,7,1,2,1,2,2,South-Right2,1317.2025,89,31,20.0,2,T,712122South-Right2
416,7,2,2,2,2,2,West-Up2,1333.97,0,25,49.0,1,T,722222West-Up2
417,7,2,2,2,2,2,West-Up1,1323.47,0,57,54.0,3,T,722222West-Up1
418,7,2,2,2,2,2,West-Down1,1312.92,0,30,49.0,2,T,722222West-Down1
419,7,2,2,2,2,2,West-Down2,1312.92,0,30,49.0,2,T,722222West-Down2
420,7,2,2,2,2,2,East-Up2,1321.91,0,4,46.0,4,T,722222East-Up2
421,7,2,2,2,2,2,East-Up1,1321.91,0,4,46.0,4,T,722222East-Up1
422,7,2,2,2,2,2,East-Down1,1315.935,0,38,2.0,2,T,722222East-Down1
423,7,2,2,2,2,2,East-Down2,1315.935,0,38,2.0,2,T,722222East-Down2
424,7,2,2,2,2,2,North-Left2,1260.725,89,52,28.0,4,T,722222North-Left2
425,7,2,2,2,2,2,North-Left1,1260.725,89,52,28.0,4,T,722222North-Left1
426,7,2,2,2,2,2,North-Right1,1317.92,89,52,35.0,4,T,722222North-Right1
427,7,2,2,2,2,2,North-Right2,1317.92,89,52,35.0,4,T,722222North-Right2
428,7,2,2,2,2,2,South-Left2,1266.62,89,57,59.0,4,T,722222South-Left2
429,7,2,2,2,2,2,South-Left1,1266.62,89,57,59.0,4,T,722222South-Left1
430,7,2,2,2,2,2,South-Right1,1317.19,89,57,20.0,4,T,722222South-Right1
431,7,2,2,2,2,2,South-Right2,1317.19,89,57,20.0,4,T,722222South-Right2
432,7,2,2,3,2,2,West-Up2,1328.365,0,13,6.0,4,T,722322West-Up2
433,7,2,2,3,2,2,West-Up1,1328.365,0,13,6.0,4,T,722322West-Up1
434,7,2,2,3,2,2,West-Down1,1323.745,0,3,17.0,4,T,722322West-Down1
435,7,2,2,3,2,2,West-Down2,1323.745,0,3,17.0,4,T,722322West-Down2
436,7,2,2,3,2,2,East-Up2,1308.44,0,15,45.0,2,T,722322East-Up2
437,7,2,2,3,2,2,East-Up1,1308.44,0,15,45.0,2,T,722322East-Up1
438,7,2,2,3,2,2,East-Down1,1317.64,0,32,48.0,2,T,722322East-Down1
439,7,2,2,3,2,2,East-Down2,1317.64,0,32,48.0,2,T,722322East-Down2
440,7,2,2,3,2,2,North-Left2,1311.6375,89,59,27.0,3,T,722322North-Left2
441,7,2,2,3,2,2,North-Left1,1311.6375,89,59,27.0,3,T,722322North-Left1
442,7,2,2,3,2,2,North-Right1,1311.6375,89,59,27.0,3,T,722322North-Right1
443,7,2,2,3,2,2,North-Right2,1311.6375,89,59,27.0,3,T,722322North-Right2
444,7,2,2,3,2,2,South-Left2,1299.2575,89,24,56.0,3,T,722322South-Left2
445,7,2,2,3,2,2,South-Left1,1299.2575,89,24,56.0,3,T,722322South-Left1
446,7,2,2,3,2,2,South-Right1,1299.2575,89,24,56.0,3,T,722322South-Right1
447,7,2,2,3,2,2,South-Right2,1299.2575,89,24,56.0,3,T,722322South-Right2
448,7,3,2,1,1,2,West-Up2,2486.8,0,21,16.0,2,T,732112West-Up2
449,7,3,2,1,1,2,West-Up1,155.69,0,0,43.0,4,T,732112West-Up1
450,7,3,2,1,1,2,West-Down1,2642.6,0,0,43.0,4,T,732112West-Down1
451,7,3,2,1,1,2,West-Down2,0.0,0,0,0.0,0,T,732112West-Down2
452,7,3,2,1,1,2,East-Up2,0.0,0,0,0.0,0,T,732112East-Up2
453,7,3,2,1,1,2,East-Up1,2640.69,0,6,25.0,2,T,732112East-Up1
454,7,3,2,1,1,2,East-Down1,2637.11,0,1,26.0,2,T,732112East-Down1
455,7,3,2,1,1,2,East-Down2,0.0,0,0,0.0,0,T,732112East-Down2
456,7,3,2,1,1,2,North-Left2,0.0,0,0,0.0,0,T,732112North-Left2
457,7,3,2,1,1,2,North-Left1,2574.58,89,54,45.0,3,T,732112North-Left1
458,7,3,2,1,1,2,North-Right1,2644.02,89,54,45.0,3,T,732112North-Right1
459,7,3,2,1,1,2,North-Right2,0.0,0,0,0.0,0,T,732112North-Right2
460,7,3,2,1,1,2,South-Left2,0.0,0,0,0.0,0,T,732112South-Left2
461,7,3,2,1,1,2,South-Left1,2584.0,89,46,52.0,3,T,732112South-Left1
462,7,3,2,1,1,2,South-Right1,2643.4,89,53,4.0,3,T,732112South-Right1
463,7,3,2,1,1,2,South-Right2,0.0,0,0,0.0,0,T,732112South-Right2
464,7,3,2,5,2,2,West-Up2,1315.705,0,15,31.0,3,T,732522West-Up2
465,7,3,2,5,2,2,West-Up1,1315.705,0,15,31.0,3,T,732522West-Up1
466,7,3,2,5,2,2,West-Down1,1318.7,0,1,23.0,2,T,732522West-Down1
467,7,3,2,5,2,2,West-Down2,1318.7,0,1,23.0,2,T,732522West-Down2
468,7,3,2,5,2,2,East-Up2,1314.55,0,5,45.0,4,T,732522East-Up2
469,7,3,2,5,2,2,East-Up1,1314.42,0,5,23.0,4,T,732522East-Up1
470,7,3,2,5,2,2,East-Down1,1314.695,0,1,3.0,4,T,732522East-Down1
471,7,3,2,5,2,2,East-Down2,1314.695,0,1,3.0,4,T,732522East-Down2
472,7,3,2,5,2,2,North-Left2,1333.075,89,51,45.0,2,T,732522North-Left2
473,7,3,2,5,2,2,North-Left1,1333.075,89,51,45.0,2,T,732522North-Left1
474,7,3,2,5,2,2,North-Right1,1331.72,89,52,28.0,4,T,732522North-Right1
475,7,3,2,5,2,2,North-Right2,1330.38,89,52,31.0,4,T,732522North-Right2
476,7,3,2,5,2,2,South-Left2,1343.275,89,52,59.0,2,T,732522South-Left2
477,7,3,2,5,2,2,South-Left1,1343.275,89,52,59.0,2,T,732522South-Left1
478,7,3,2,5,2,2,South-Right1,1329.855,89,52,52.0,2,T,732522South-Right1
479,7,3,2,5,2,2,South-Right2,1329.855,89,52,52.0,2,T,732522South-Right2
480,7,3,2,1,2,2,West-Up2,1321.185,0,56,28.0,4,T,732122West-Up2
481,7,3,2,1,2,2,West-Up1,1321.185,0,56,28.0,4,T,732122West-Up1
482,7,3,2,1,2,2,West-Down1,1321.185,0,56,28.0,4,T,732122West-Down1
483,7,3,2,1,2,2,West-Down2,1321.185,0,56,28.0,4,T,732122West-Down2
484,7,3,2,1,2,2,East-Up2,1320.4475,1,5,42.0,4,T,732122East-Up2
485,7,3,2,1,2,2,East-Up1,1320.4475,1,5,42.0,4,T,732122East-Up1
486,7,3,2,1,2,2,East-Down1,1320.4475,1,5,42.0,4,T,732122East-Down1
487,7,3,2,1,2,2,East-Down2,1320.4475,1,5,42.0,4,T,732122East-Down2
488,7,3,2,1,2,2,North-Left2,1315.6025,88,16,51.0,2,T,732122North-Left2
489,7,3,2,1,2,2,North-Left1,1315.6025,88,16,51.0,2,T,732122North-Left1
490,7,3,2,1,2,2,North-Right1,1315.6025,88,16,51.0,2,T,732122North-Right1
491,7,3,2,1,2,2,North-Right2,1315.6025,88,16,51.0,2,T,732122North-Right2
492,7,3,2,1,2,2,South-Left2,1308.35,87,36,56.0,2,T,732122South-Left2
493,7,3,2,1,2,2,South-Left1,1308.35,87,36,56.0,2,T,732122South-Left1
494,7,3,2,1,2,2,South-Right1,1330.13,88,52,31.0,2,T,732122South-Right1
495,7,3,2,1,2,2,South-Right2,1330.13,88,52,31.0,2,T,732122South-Right2
496,8,2,2,2,2,2,West-Up2,1321.91,0,4,46.0,4,T,822222West-Up2
497,8,2,2,2,2,2,West-Up1,1321.91,0,4,46.0,4,T,822222West-Up1
498,8,2,2,2,2,2,West-Down1,1315.935,0,38,2.0,2,T,822222West-Down1
499,8,2,2,2,2,2,West-Down2,1315.935,0,38,2.0,2,T,822222West-Down2
500,8,2,2,2,2,2,East-Up2,1298.615,0,49,31.0,2,T,822222East-Up2
501,8,2,2,2,2,2,East-Up1,1298.615,0,49,31.0,2,T,822222East-Up1
502,8,2,2,2,2,2,East-Down1,1325.4,0,43,30.0,4,T,822222East-Down1
503,8,2,2,2,2,2,East-Down2,1325.4,0,43,30.0,4,T,822222East-Down2
504,8,2,2,2,2,2,North-Left2,1317.415,89,46,32.0,4,T,822222North-Left2
505,8,2,2,2,2,2,North-Left1,1317.415,89,46,32.0,4,T,822222North-Left1
506,8,2,2,2,2,2,North-Right1,1317.4,89,47,0.0,4,T,822222North-Right1
507,8,2,2,2,2,2,North-Right2,1317.4,89,47,0.0,4,T,822222North-Right2
508,8,2,2,2,2,2,South-Left2,1322.585,89,51,15.0,4,T,822222South-Left2
509,8,2,2,2,2,2,South-Left1,1322.585,89,51,15.0,4,T,822222South-Left1
510,8,2,2,2,2,2,South-Right1,1323.03,89,41,15.0,3,T,822222South-Right1
511,8,2,2,2,2,2,South-Right2,1323.03,89,41,15.0,3,T,822222South-Right2
512,8,2,2,3,2,2,West-Up2,1308.44,0,15,45.0,2,T,822322West-Up2
513,8,2,2,3,2,2,West-Up1,1308.44,0,15,45.0,2,T,822322West-Up1
514,8,2,2,3,2,2,West-Down1,1317.64,0,32,48.0,2,T,822322West-Down1
515,8,2,2,3,2,2,West-Down2,1317.64,0,32,48.0,2,T,822322West-Down2
516,8,2,2,3,2,2,East-Up2,1309.355,0,23,17.0,3,T,822322East-Up2
517,8,2,2,3,2,2,East-Up1,1309.355,0,23,17.0,3,T,822322East-Up1
518,8,2,2,3,2,2,East-Down1,1316.095,0,10,47.0,3,T,822322East-Down1
519,8,2,2,3,2,2,East-Down2,1316.095,0,10,47.0,3,T,822322East-Down2
520,8,2,2,3,2,2,North-Left2,1315.89,89,52,48.0,4,T,822322North-Left2
521,8,2,2,3,2,2,North-Left1,1315.89,89,52,48.0,4,T,822322North-Left1
522,8,2,2,3,2,2,North-Right1,1315.89,89,52,48.0,4,T,822322North-Right1
523,8,2,2,3,2,2,North-Right2,1315.89,89,52,48.0,4,T,822322North-Right2
524,8,2,2,3,2,2,South-Left2,1320.2,89,59,53.0,3,T,822322South-Left2
525,8,2,2,3,2,2,South-Left1,1325.92,89,47,15.0,3,T,822322South-Left1
526,8,2,2,3,2,2,South-Right1,1314.32,89,40,38.0,4,T,822322South-Right1
527,8,2,2,3,2,2,South-Right2,1314.32,89,40,38.0,4,T,822322South-Right2
528,8,3,2,1,1,2,West-Up2,0.0,0,0,0.0,0,T,832112West-Up2
529,8,3,2,1,1,2,West-Up1,2640.86,0,55,17.0,4,T,832112West-Up1
530,8,3,2,1,1,2,West-Down1,2637.06,1,0,9.0,4,T,832112West-Down1
531,8,3,2,1,1,2,West-Down2,0.0,0,0,0.0,0,T,832112West-Down2
532,8,3,2,1,1,2,East-Up2,0.0,0,0,0.0,0,T,832112East-Up2
533,8,3,2,1,1,2,East-Up1,2638.18,1,3,16.0,4,T,832112East-Up1
534,8,3,2,1,1,2,East-Down1,2643.31,1,3,9.0,4,T,832112East-Down1
535,8,3,2,1,1,2,East-Down2,0.0,0,0,0.0,0,T,832112East-Down2
536,8,3,2,1,1,2,North-Left2,0.0,0,0,0.0,0,T,832112North-Left2
537,8,3,2,1,1,2,North-Left1,2630.67,89,8,9.0,3,T,832112North-Left1
538,8,3,2,1,1,2,North-Right1,2630.8,89,8,10.0,3,T,832112North-Right1
539,8,3,2,1,1,2,North-Right2,0.0,0,0,0.0,0,T,832112North-Right2
540,8,3,2,1,1,2,South-Left2,0.0,0,0,0.0,0,T,832112South-Left2
541,8,3,2,1,1,2,South-Left1,2630.36,89,10,57.0,3,T,832112South-Left1
542,8,3,2,1,1,2,South-Right1,2639.55,89,10,1.0,3,T,832112South-Right1
543,8,3,2,1,1,2,South-Right2,0.0,0,0,0.0,0,T,832112South-Right2
544,8,3,2,5,2,2,West-Up2,1314.55,0,5,45.0,4,T,832522West-Up2
545,8,3,2,5,2,2,West-Up1,1314.42,0,5,23.0,4,T,832522West-Up1
546,8,3,2,5,2,2,West-Down1,1314.695,0,1,3.0,4,T,832522West-Down1
547,8,3,2,5,2,2,West-Down2,1314.695,0,1,3.0,4,T,832522West-Down2
548,8,3,2,5,2,2,East-Up2,1312.685,0,6,36.0,4,T,832522East-Up2
549,8,3,2,5,2,2,East-Up1,1312.685,0,6,36.0,4,T,832522East-Up1
550,8,3,2,5,2,2,East-Down1,1310.85,0,6,46.0,4,T,832522East-Down1
551,8,3,2,5,2,2,East-Down2,1310.85,0,6,46.0,4,T,832522East-Down2
552,8,3,2,5,2,2,North-Left2,1335.375,89,24,38.0,2,T,832522North-Left2
553,8,3,2,5,2,2,North-Left1,1335.375,89,24,38.0,2,T,832522North-Left1
554,8,3,2,5,2,2,North-Right1,1332.435,89,27,2.0,2,T,832522North-Right1
555,8,3,2,5,2,2,North-Right2,1332.435,89,27,2.0,2,T,832522North-Right2
556,8,3,2,5,2,2,South-Left2,1335.2,89,18,37.0,2,T,832522South-Left2
557,8,3,2,5,2,2,South-Left1,1335.2,89,18,37.0,2,T,832522South-Left1
558,8,3,2,5,2,2,South-Right1,1335.235,89,18,34.0,2,T,832522South-Right1
559,8,3,2,5,2,2,South-Right2,1335.235,89,18,34.0,2,T,832522South-Right2
560,5,3,2,2,2,2,West-Up2,0.0,0,0,0.0,0,T,532222West-Up2
561,5,3,2,2,2,2,West-Up1,2680.72,0,9,2.0,2,T,532222West-Up1
562,5,3,2,2,2,2,West-Down1,2604.88,0,41,38.0,4,T,532222West-Down1
563,5,3,2,2,2,2,West-Down2,0.0,0,0,0.0,0,T,532222West-Down2
564,5,3,2,2,2,2,East-Up2,1317.39,0,15,47.0,4,T,532222East-Up2
565,5,3,2,2,2,2,East-Up1,1330.68,0,8,37.0,4,T,532222East-Up1
566,5,3,2,2,2,2,East-Down1,2637.64,0,11,53.0,4,T,532222East-Down1
567,5,3,2,2,2,2,East-Down2,0.0,0,0,0.0,0,T,532222East-Down2
568,5,3,2,2,2,2,North-Left2,0.0,0,0,0.0,0,T,532222North-Left2
569,5,3,2,2,2,2,North-Left1,5300.6,89,26,45.0,2,T,532222North-Left1
570,5,3,2,2,2,2,North-Right1,0.0,0,0,0.0,0,T,532222North-Right1
571,5,3,2,2,2,2,North-Right2,0.0,0,0,0.0,0,T,532222North-Right2
572,5,3,2,2,2,2,South-Left2,0.0,0,0,0.0,0,T,532222South-Left2
573,5,3,2,2,2,2,South-Left1,5294.58,89,26,53.0,2,T,532222South-Left1
574,5,3,2,2,2,2,South-Right1,0.0,0,0,0.0,0,T,532222South-Right1
575,5,3,2,2,2,2,South-Right2,0.0,0,0,0.0,0,T,532222South-Right2
576,8,3,2,2,2,2,West-Up2,0.0,0,0,0.0,0,T,832222West-Up2
577,8,3,2,2,2,2,West-Up1,5232.06,0,8,41.0,4,T,832222West-Up1
578,8,3,2,2,2,2,West-Down1,0.0,0,0,0.0,0,T,832222West-Down1
579,8,3,2,2,2,2,West-Down2,0.0,0,0,0.0,0,T,832222West-Down2
580,8,3,2,2,2,2,East-Up2,0.0,0,0,0.0,0,T,832222East-Up2
581,8,3,2,2,2,2,East-Up1,5272.36,0,1,59.0,2,T,832222East-Up1
582,8,3,2,2,2,2,East-Down1,0.0,0,0,0.0,0,T,832222East-Down1
583,8,3,2,2,2,2,East-Down2,0.0,0,0,0.0,0,T,832222East-Down2
584,8,3,2,2,2,2,North-Left2,0.0,0,0,0.0,0,T,832222North-Left2
585,8,3,2,2,2,2,North-Left1,5294.58,89,26,53.0,2,T,832222North-Left1
586,8,3,2,2,2,2,North-Right1,0.0,0,0,0.0,0,T,832222North-Right1
587,8,3,2,2,2,2,North-Right2,0.0,0,0,0.0,0,T,832222North-Right2
588,8,3,2,2,2,2,South-Left2,0.0,0,0,0.0,0,T,832222South-Left2
589,8,3,2,2,2,2,South-Left1,5278.07,89,53,3.0,3,T,832222South-Left1
590,8,3,2,2,2,2,South-Right1,0.0,0,0,0.0,0,T,832222South-Right1
591,8,3,2,2,2,2,South-Right2,0.0,0,0,0.0,0,T,832222South-Right2
592,8,4,2,2,1,2,West-Up2,1321.07,0,6,55.0,4,T,842212West-Up2
593,8,4,2,2,1,2,West-Up1,1320.84,0,49,44.0,4,T,842212West-Up1
594,8,4,2,2,1,2,West-Down1,1321.66,0,3,12.0,4,T,842212West-Down1
595,8,4,2,2,1,2,West-Down2,1320.96,0,4,19.0,2,T,842212West-Down2
596,8,4,2,2,1,2,East-Up2,1321.86,0,16,14.0,2,T,842212East-Up2
597,8,4,2,2,1,2,East-Up1,1317.13,0,6,57.0,4,T,842212East-Up1
598,8,4,2,2,1,2,East-Down1,1317.27,0,6,52.0,4,T,842212East-Down1
599,8,4,2,2,1,2,East-Down2,1320.31,0,32,18.0,2,T,842212East-Down2
600,8,4,2,2,1,2,North-Left2,1332.06,89,56,12.0,1,T,842212North-Left2
601,8,4,2,2,1,2,North-Left1,1329.38,89,41,58.0,2,T,842212North-Left1
602,8,4,2,2,1,2,North-Right1,1335.54,89,57,45.0,1,T,842212North-Right1
603,8,4,2,2,1,2,North-Right2,1319.82,89,11,7.0,2,T,842212North-Right2
604,8,4,2,2,1,2,South-Left2,1322.17,89,45,39.0,3,T,842212South-Left2
605,8,4,2,2,1,2,South-Left1,1312.69,89,53,43.0,3,T,842212South-Left1
606,8,4,2,2,1,2,South-Right1,1323.62,89,28,37.0,3,T,842212South-Right1
607,8,4,2,2,1,2,South-Right2,1323.62,89,28,37.0,3,T,842212South-Right2
608,9,2,2,2,2,2,West-Up2,1298.615,0,49,31.0,2,T,922222West-Up2
609,9,2,2,2,2,2,West-Up1,1298.615,0,49,31.0,2,T,922222West-Up1
610,9,2,2,2,2,2,West-Down1,1325.4,0,43,30.0,4,T,922222West-Down1
611,9,2,2,2,2,2,West-Down2,1325.4,0,43,30.0,4,T,922222West-Down2
612,9,2,2,2,2,2,East-Up2,1323.085,0,0,56.0,4,T,922222East-Up2
613,9,2,2,2,2,2,East-Up1,1323.085,0,0,56.0,4,T,922222East-Up1
614,9,2,2,2,2,2,East-Down1,1318.285,0,4,44.0,4,T,922222East-Down1
615,9,2,2,2,2,2,East-Down2,1318.285,0,4,44.0,4,T,922222East-Down2
