Section,Township,Township Direction,Range,Range Direction,Baseline,Easting,Northing,API,Conc
20,2,2,3,2,2,563201.9449,4460695.487,4301353924,2022322
20,2,2,3,2,2,563202.2718,4460291.726,4301353924,2022322
20,2,2,3,2,2,563202.5987,4459887.965,4301353924,2022322
20,2,2,3,2,2,563202.5974,4459887.961,4304756645,2022322
20,2,2,3,2,2,563601.8846,4459888.089,4304756645,2022322
20,2,2,3,2,2,564001.1718,4459888.217,4304756645,2022322
20,2,2,3,2,2,564400.4591,4459888.345,4304756645,2022322
20,2,2,3,2,2,564799.7463,4459888.472,4304756645,2022322
20,2,2,3,2,2,564799.7463,4459888.472,4304756645,2022322
20,2,2,3,2,2,564801.8134,4460291.477,4304756645,2022322
20,2,2,3,2,2,564803.8806,4460694.483,4304756645,2022322
20,2,2,3,2,2,564805.9478,4461097.488,4304756645,2022322
20,2,2,3,2,2,564808.0149,4461500.493,4304756645,2022322
20,2,2,3,2,2,564808.0149,4461500.493,4304756645,2022322
20,2,2,3,2,2,564406.334,4461501.122,4304756645,2022322
20,2,2,3,2,2,564004.653,4461501.751,4304756645,2022322
20,2,2,3,2,2,563602.9721,4461502.38,4304756645,2022322
20,2,2,3,2,2,563201.2911,4461503.009,4304756645,2022322
20,2,2,3,2,2,563201.2911,4461503.009,4304756645,2022322
20,2,2,3,2,2,563201.618,4461099.248,4304756645,2022322
20,2,2,3,2,2,563201.9449,4460695.487,4304756645,2022322
20,2,2,3,2,2,563202.2718,4460291.726,4304756645,2022322
20,2,2,3,2,2,563202.5987,4459887.965,4304756645,2022322
32,3,2,1,1,2,592277.5941,4447326.066,43047560560,3232112
32,3,2,1,1,2,592678.2832,4447335.223,43047560560,3232112
32,3,2,1,1,2,593097.2403,4447344.798,43047560560,3232112
32,3,2,1,1,2,593880.3665,4447361.122,43047560560,3232112
32,3,2,1,1,2,593880.3665,4447361.122,43047560560,3232112
32,3,2,1,1,2,593880.3665,4447361.122,43047560560,3232112
32,3,2,1,1,2,593880.3665,4447361.122,43047560560,3232112
32,3,2,1,1,2,593866.6076,4448165.917,43047560560,3232112
32,3,2,1,1,2,593852.098,4448971.434,43047560560,3232112
32,3,2,1,1,2,593852.098,4448971.434,43047560560,3232112
32,3,2,1,1,2,593852.098,4448971.434,43047560560,3232112
32,3,2,1,1,2,593453.4855,4448964.89,43047560560,3232112
32,3,2,1,1,2,593054.873,4448958.346,43047560560,3232112
32,3,2,1,1,2,592656.2575,4448951.801,43047560560,3232112
32,3,2,1,1,2,592250.349,4448945.137,43047560560,3232112
32,3,2,1,1,2,592250.349,4448945.137,43047560560,3232112
32,3,2,1,1,2,592257.1051,4448542.188,43047560560,3232112
32,3,2,1,1,2,592263.8611,4448139.238,43047560560,3232112
32,3,2,1,1,2,592270.6777,4447732.676,43047560560,3232112
32,3,2,1,1,2,592277.4943,4447326.115,43047560560,3232112
32,3,2,1,1,2,592277.5941,4447326.066,43047560560,3232112
32,3,2,1,1,2,592678.2832,4447335.223,43047560560,3232112
32,3,2,1,1,2,593097.2403,4447344.798,43047560560,3232112
32,3,2,1,1,2,593880.3665,4447361.122,43047560560,3232112
32,3,2,1,1,2,593880.3665,4447361.122,43047560560,3232112
32,3,2,1,1,2,593880.3665,4447361.122,43047560560,3232112
32,3,2,1,1,2,593880.3665,4447361.122,43047560560,3232112
32,3,2,1,1,2,593866.6076,4448165.917,43047560560,3232112
32,3,2,1,1,2,593852.098,4448971.434,43047560560,3232112
32,3,2,1,1,2,593852.098,4448971.434,43047560560,3232112
32,3,2,1,1,2,593852.098,4448971.434,43047560560,3232112
32,3,2,1,1,2,593453.4855,4448964.89,43047560560,3232112
32,3,2,1,1,2,593054.873,4448958.346,43047560560,3232112
32,3,2,1,1,2,592656.2575,4448951.801,43047560560,3232112
32,3,2,1,1,2,592250.349,4448945.137,43047560560,3232112
32,3,2,1,1,2,592250.349,4448945.137,43047560560,3232112
32,3,2,1,1,2,592257.1051,4448542.188,43047560560,3232112
32,3,2,1,1,2,592263.8611,4448139.238,43047560560,3232112
32,3,2,1,1,2,592270.6777,4447732.676,43047560560,3232112
32,3,2,1,1,2,592277.4943,4447326.115,43047560560,3232112
32,3,2,1,1,2,592311.7291,4447326.834,4304756645,3232112
32,3,2,1,1,2,592704.4863,4447335.81,4304756645,3232112
32,3,2,1,1,2,593097.2435,4447344.785,4304756645,3232112
32,3,2,1,1,2,593488.8066,4447352.948,4304756645,3232112
32,3,2,1,1,2,593880.3698,4447361.11,4304756645,3232112
32,3,2,1,1,2,593880.3698,4447361.11,4304756645,3232112
32,3,2,1,1,2,593873.4903,4447763.507,4304756645,3232112
32,3,2,1,1,2,593866.6108,4448165.905,4304756645,3232112
32,3,2,1,1,2,593859.3559,4448568.669,4304756645,3232112
32,3,2,1,1,2,593852.101,4448971.434,4304756645,3232112
32,3,2,1,1,2,593852.101,4448971.434,4304756645,3232112
32,3,2,1,1,2,593451.663,4448964.86,4304756645,3232112
32,3,2,1,1,2,593051.225,4448958.286,4304756645,3232112
32,3,2,1,1,2,592650.787,4448951.712,4304756645,3232112
32,3,2,1,1,2,592250.349,4448945.137,4304756645,3232112
32,3,2,1,1,2,592250.349,4448945.137,4304756645,3232112
32,3,2,1,1,2,592257.1353,4448540.383,4304756645,3232112
32,3,2,1,1,2,592263.9216,4448135.628,4304756645,3232112
32,3,2,1,1,2,592270.7079,4447730.873,4304756645,3232112
32,3,2,1,1,2,592311.7291,4447326.834,4304756645,3232112
7,4,2,3,2,2,561639.2566,4443821.447,4301354180,742322
7,4,2,3,2,2,562104.085,4443813.782,4301354180,742322
7,4,2,3,2,2,562568.9135,4443806.117,4301354180,742322
7,4,2,3,2,2,562975.6514,4443811.289,4301354180,742322
7,4,2,3,2,2,563382.3894,4443816.462,4301354180,742322
7,4,2,3,2,2,563382.3894,4443816.462,4301354180,742322
7,4,2,3,2,2,563372.0883,4444219.016,4301354180,742322
7,4,2,3,2,2,563361.7873,4444621.57,4301354180,742322
7,4,2,3,2,2,563351.4863,4445024.124,4301354180,742322
7,4,2,3,2,2,563341.1852,4445426.678,4301354180,742322
7,4,2,3,2,2,563341.1852,4445426.678,4301354180,742322
7,4,2,3,2,2,562939.7606,4445424.199,4301354180,742322
7,4,2,3,2,2,562538.336,4445421.719,4301354180,742322
7,4,2,3,2,2,562079.2871,4445425.02,4301354180,742322
7,4,2,3,2,2,561620.2381,4445428.32,4301354180,742322
7,4,2,3,2,2,561620.2381,4445428.32,4301354180,742322
7,4,2,3,2,2,561623.7609,4445027.55,4301354180,742322
7,4,2,3,2,2,561627.2836,4444626.779,4301354180,742322
7,4,2,3,2,2,561633.2694,4444224.113,4301354180,742322
7,4,2,3,2,2,561639.2553,4443821.446,4301354180,742322
7,4,2,3,2,2,561639.2566,4443821.447,4301354180,742322
7,4,2,3,2,2,562104.085,4443813.782,4301354180,742322
7,4,2,3,2,2,562568.9135,4443806.117,4301354180,742322
7,4,2,3,2,2,562975.6514,4443811.289,4301354180,742322
7,4,2,3,2,2,563382.3894,4443816.462,4301354180,742322
7,4,2,3,2,2,563382.3894,4443816.462,4301354180,742322
7,4,2,3,2,2,563372.0883,4444219.016,4301354180,742322
7,4,2,3,2,2,563361.7873,4444621.57,4301354180,742322
7,4,2,3,2,2,563351.4863,4445024.124,4301354180,742322
7,4,2,3,2,2,563341.1852,4445426.678,4301354180,742322
7,4,2,3,2,2,563341.1852,4445426.678,4301354180,742322
7,4,2,3,2,2,562939.7606,4445424.199,4301354180,742322
7,4,2,3,2,2,562538.336,4445421.719,4301354180,742322
7,4,2,3,2,2,562079.2871,4445425.02,4301354180,742322
7,4,2,3,2,2,561620.2381,4445428.32,4301354180,742322
7,4,2,3,2,2,561620.2381,4445428.32,4301354180,742322
7,4,2,3,2,2,561623.7609,4445027.55,4301354180,742322
7,4,2,3,2,2,561627.2836,4444626.779,4301354180,742322
7,4,2,3,2,2,561633.2694,4444224.113,4301354180,742322
7,4,2,3,2,2,561639.2553,4443821.446,4301354180,742322
6,4,2,1,2,2,581059.0798,4445611.841,43013540880,642122
6,4,2,1,2,2,581059.0798,4445611.841,43013540880,642122
6,4,2,1,2,2,581809.9158,4445607.178,43013540880,642122
6,4,2,1,2,2,582614.1915,4445606.897,43013540880,642122
6,4,2,1,2,2,582614.1915,4445606.897,43013540880,642122
6,4,2,1,2,2,582614.1915,4445606.897,43013540880,642122
6,4,2,1,2,2,582614.1915,4445606.897,43013540880,642122
6,4,2,1,2,2,582614.1915,4445606.897,43013540880,642122
6,4,2,1,2,2,582631.7217,4447294.127,43013540880,642122
6,4,2,1,2,2,582631.7217,4447294.127,43013540880,642122
6,4,2,1,2,2,582631.7217,4447294.127,43013540880,642122
6,4,2,1,2,2,582631.7217,4447294.127,43013540880,642122
6,4,2,1,2,2,581817.2016,4447303.316,43013540880,642122
6,4,2,1,2,2,581057.9414,4447293.252,43013540880,642122
6,4,2,1,2,2,581057.9414,4447293.252,43013540880,642122
6,4,2,1,2,2,581057.9414,4447293.252,43013540880,642122
6,4,2,1,2,2,581057.9414,4447293.252,43013540880,642122
6,4,2,1,2,2,581058.9094,4446457.869,43013540880,642122
6,4,2,1,2,2,581057.5138,4445651.561,43013540880,642122
6,4,2,1,2,2,581059.0798,4445611.841,43013540880,642122
8,4,2,1,1,2,592321.2123,4444102.208,43047568710,842112
8,4,2,1,1,2,592321.2123,4444102.208,43047568710,842112
8,4,2,1,1,2,593128.6287,4444121.372,43047568710,842112
8,4,2,1,1,2,593937.0103,4444139.937,43047568710,842112
8,4,2,1,1,2,593937.0103,4444139.937,43047568710,842112
8,4,2,1,1,2,593937.0103,4444139.937,43047568710,842112
8,4,2,1,1,2,593937.0103,4444139.937,43047568710,842112
8,4,2,1,1,2,593927.2444,4444935.774,43047568710,842112
8,4,2,1,1,2,593907.5986,4445751.118,43047568710,842112
8,4,2,1,1,2,593907.5986,4445751.118,43047568710,842112
8,4,2,1,1,2,593907.5986,4445751.118,43047568710,842112
8,4,2,1,1,2,593907.5986,4445751.118,43047568710,842112
8,4,2,1,1,2,593101.1092,4445769.897,43047568710,842112
8,4,2,1,1,2,592295.116,4445751.544,43047568710,842112
8,4,2,1,1,2,592295.116,4445751.544,43047568710,842112
8,4,2,1,1,2,592295.116,4445751.544,43047568710,842112
8,4,2,1,1,2,592295.116,4445751.544,43047568710,842112
8,4,2,1,1,2,592309.3193,4444945.455,43047568710,842112
8,4,2,1,1,2,592321.2102,4444139.77,43047568710,842112
8,4,2,1,1,2,592321.2123,4444102.208,43047568710,842112
9,3,2,1,1,2,593804.6268,4453800.382,4304756645,932112
9,3,2,1,1,2,594216.6299,4453801.353,4304756645,932112
9,3,2,1,1,2,594610.0376,4453814.963,4304756645,932112
9,3,2,1,1,2,595017.2704,4453822.346,4304756645,932112
9,3,2,1,1,2,595424.5031,4453829.729,4304756645,932112
9,3,2,1,1,2,595424.5031,4453829.729,4304756645,932112
9,3,2,1,1,2,595420.7122,4454233.196,4304756645,932112
9,3,2,1,1,2,595416.9212,4454636.663,4304756645,932112
9,3,2,1,1,2,595413.0145,4455038.75,4304756645,932112
9,3,2,1,1,2,595409.1079,4455440.837,4304756645,932112
9,3,2,1,1,2,595409.1079,4455440.837,4304756645,932112
9,3,2,1,1,2,594994.0688,4455432.834,4304756645,932112
9,3,2,1,1,2,594579.0297,4455424.83,4304756645,932112
9,3,2,1,1,2,594177.0243,4455417.086,4304756645,932112
9,3,2,1,1,2,593775.0189,4455409.342,4304756645,932112
9,3,2,1,1,2,593775.0189,4455409.342,4304756645,932112
9,3,2,1,1,2,593782.431,4455007.478,4304756645,932112
9,3,2,1,1,2,593789.8432,4454605.614,4304756645,932112
9,3,2,1,1,2,593797.2379,4454202.999,4304756645,932112
9,3,2,1,1,2,593804.6327,4453800.383,4304756645,932112
16,26,2,20,1,1,610893.6158,4265840.845,43019500950,162622011
16,26,2,20,1,1,610893.6158,4265840.845,43019500950,162622011
16,26,2,20,1,1,611702.728,4265839.758,43019500950,162622011
16,26,2,20,1,1,612505.8059,4265839.552,43019500950,162622011
16,26,2,20,1,1,612505.8059,4265839.552,43019500950,162622011
16,26,2,20,1,1,612505.8059,4265839.552,43019500950,162622011
16,26,2,20,1,1,612505.8059,4265839.552,43019500950,162622011
16,26,2,20,1,1,612506.8314,4266650.023,43019500950,162622011
16,26,2,20,1,1,612508.6295,4267463.383,43019500950,162622011
16,26,2,20,1,1,612508.6295,4267463.383,43019500950,162622011
16,26,2,20,1,1,612508.6295,4267463.383,43019500950,162622011
16,26,2,20,1,1,612508.6295,4267463.383,43019500950,162622011
16,26,2,20,1,1,611701.5855,4267461.439,43019500950,162622011
16,26,2,20,1,1,610898.4824,4267459.558,43019500950,162622011
16,26,2,20,1,1,610898.4824,4267459.558,43019500950,162622011
16,26,2,20,1,1,610898.4824,4267459.558,43019500950,162622011
16,26,2,20,1,1,610898.4824,4267459.558,43019500950,162622011
16,26,2,20,1,1,610890.5213,4266636.487,43019500950,162622011
16,26,2,20,1,1,610893.6188,4265840.846,43019500950,162622011
16,26,2,20,1,1,610893.6188,4265840.846,43019500950,162622011
16,26,2,20,1,1,610893.6158,4265840.845,43019500950,162622011
16,26,2,20,1,1,610893.6158,4265840.845,43019500950,162622011
16,26,2,20,1,1,611702.728,4265839.758,43019500950,162622011
16,26,2,20,1,1,612505.8059,4265839.552,43019500950,162622011
16,26,2,20,1,1,612505.8059,4265839.552,43019500950,162622011
16,26,2,20,1,1,612505.8059,4265839.552,43019500950,162622011
16,26,2,20,1,1,612505.8059,4265839.552,43019500950,162622011
16,26,2,20,1,1,612506.8314,4266650.023,43019500950,162622011
16,26,2,20,1,1,612508.6295,4267463.383,43019500950,162622011
16,26,2,20,1,1,612508.6295,4267463.383,43019500950,162622011
16,26,2,20,1,1,612508.6295,4267463.383,43019500950,162622011
16,26,2,20,1,1,612508.6295,4267463.383,43019500950,162622011
16,26,2,20,1,1,611701.5855,4267461.439,43019500950,162622011
16,26,2,20,1,1,610898.4824,4267459.558,43019500950,162622011
16,26,2,20,1,1,610898.4824,4267459.558,43019500950,162622011
16,26,2,20,1,1,610898.4824,4267459.558,43019500950,162622011
16,26,2,20,1,1,610898.4824,4267459.558,43019500950,162622011
16,26,2,20,1,1,610890.5213,4266636.487,43019500950,162622011
16,26,2,20,1,1,610893.6188,4265840.846,43019500950,162622011
16,26,2,20,1,1,610893.6188,4265840.846,43019500950,162622011
26,3,2,2,2,2,577795.0275,4448792.794,4304756645,2632222
26,3,2,2,2,2,578196.3919,4448797.011,4304756645,2632222
26,3,2,2,2,2,578597.7563,4448801.227,4304756645,2632222
26,3,2,2,2,2,579001.9155,4448802.662,4304756645,2632222
26,3,2,2,2,2,579405.0871,4448804.12,4304756645,2632222
26,3,2,2,2,2,579405.0871,4448804.12,4304756645,2632222
26,3,2,2,2,2,579399.3656,4449205.642,4304756645,2632222
26,3,2,2,2,2,579393.644,4449607.165,4304756645,2632222
26,3,2,2,2,2,579387.8953,4450009.225,4304756645,2632222
26,3,2,2,2,2,579382.1466,4450411.285,4304756645,2632222
26,3,2,2,2,2,579382.1466,4450411.285,4304756645,2632222
26,3,2,2,2,2,578990.3592,4450403.428,4304756645,2632222
26,3,2,2,2,2,578594.1228,4450405.117,4304756645,2632222
26,3,2,2,2,2,578195.7376,4450406.815,4304756645,2632222
26,3,2,2,2,2,577797.3524,4450408.512,4304756645,2632222
26,3,2,2,2,2,577797.3524,4450408.512,4304756645,2632222
26,3,2,2,2,2,577794.9155,4450004.465,4304756645,2632222
26,3,2,2,2,2,577794.517,4449599.55,4304756645,2632222
26,3,2,2,2,2,577794.7693,4449196.173,4304756645,2632222
26,3,2,2,2,2,577795.0216,4448792.797,4304756645,2632222
16,4,2,1,2,2,584267.0156,4442381.339,4304756645,1642122
16,4,2,1,2,2,584667.6437,4442392.51,4304756645,1642122
16,4,2,1,2,2,585068.2718,4442403.681,4304756645,1642122
16,4,2,1,2,2,585468.8999,4442414.852,4304756645,1642122
16,4,2,1,2,2,585869.528,4442426.023,4304756645,1642122
16,4,2,1,2,2,585869.528,4442426.023,4304756645,1642122
16,4,2,1,2,2,585867.3611,4442828.309,4304756645,1642122
16,4,2,1,2,2,585865.1943,4443230.595,4304756645,1642122
16,4,2,1,2,2,585864.6446,4443632.629,4304756645,1642122
16,4,2,1,2,2,585864.095,4444034.663,4304756645,1642122
16,4,2,1,2,2,585864.095,4444034.663,4304756645,1642122
16,4,2,1,2,2,585461.9489,4444034.275,4304756645,1642122
16,4,2,1,2,2,585059.8028,4444033.887,4304756645,1642122
16,4,2,1,2,2,584657.6568,4444033.499,4304756645,1642122
16,4,2,1,2,2,584255.5107,4444033.111,4304756645,1642122
16,4,2,1,2,2,584255.5107,4444033.111,4304756645,1642122
16,4,2,1,2,2,584255.6688,4443630.498,4304756645,1642122
16,4,2,1,2,2,584255.8269,4443227.884,4304756645,1642122
16,4,2,1,2,2,584255.6688,4442825.271,4304756645,1642122
16,4,2,1,2,2,584267.0156,4442381.339,4304756645,1642122
32,2,2,3,2,2,563199.0728,4456681.54,4301354144,3222322
32,2,2,3,2,2,563603.0038,4456676.174,4301354144,3222322
32,2,2,3,2,2,564004.8176,4456671.393,4301354144,3222322
32,2,2,3,2,2,564408.3194,4456666.555,4301354144,3222322
32,2,2,3,2,2,564811.1712,4456661.91,4301354144,3222322
32,2,2,3,2,2,564811.1712,4456661.91,4301354144,3222322
32,2,2,3,2,2,564825.6598,4457465.397,4301354144,3222322
32,2,2,3,2,2,564825.6598,4457465.397,4301354144,3222322
32,2,2,3,2,2,564835.0215,4458268.929,4301354144,3222322
32,2,2,3,2,2,564835.0215,4458268.929,4301354144,3222322
32,2,2,3,2,2,564835.0215,4458268.929,4301354144,3222322
32,2,2,3,2,2,564835.0215,4458268.929,4301354144,3222322
32,2,2,3,2,2,564835.0215,4458268.929,4301354144,3222322
32,2,2,3,2,2,563228.0006,4458294.393,4301354144,3222322
32,2,2,3,2,2,563228.0006,4458294.393,4301354144,3222322
32,2,2,3,2,2,563228.0006,4458294.393,4301354144,3222322
32,2,2,3,2,2,563220.741,4457891.153,4301354144,3222322
32,2,2,3,2,2,563213.5467,4457487.951,4301354144,3222322
32,2,2,3,2,2,563206.319,4457084.741,4301354144,3222322
32,2,2,3,2,2,563199.0777,4456681.541,4301354144,3222322
19,3,2,2,1,2,600279.0346,4450710.095,4304756443,1932212
19,3,2,2,1,2,600686.1807,4450697.902,4304756443,1932212
19,3,2,2,1,2,601089.2961,4450685.831,4304756443,1932212
19,3,2,2,1,2,601492.9693,4450675.75,4304756443,1932212
19,3,2,2,1,2,601895.704,4450648.451,4304756443,1932212
19,3,2,2,1,2,601895.704,4450648.451,4304756443,1932212
19,3,2,2,1,2,601905.2289,4451053.878,4304756443,1932212
19,3,2,2,1,2,601914.7281,4451458.209,4304756443,1932212
19,3,2,2,1,2,601924.2401,4451863.088,4304756443,1932212
19,3,2,2,1,2,601933.7522,4452267.967,4304756443,1932212
19,3,2,2,1,2,601933.7522,4452267.967,4304756443,1932212
19,3,2,2,1,2,601532.1361,4452282.495,4304756443,1932212
19,3,2,2,1,2,601130.5199,4452297.023,4304756443,1932212
19,3,2,2,1,2,600728.9087,4452311.601,4304756443,1932212
19,3,2,2,1,2,600320.0602,4452326.442,4304756443,1932212
19,3,2,2,1,2,600320.0602,4452326.442,4304756443,1932212
19,3,2,2,1,2,600313.089,4451928.614,4304756443,1932212
19,3,2,2,1,2,600306.1179,4451530.786,4304756443,1932212
19,3,2,2,1,2,600299.1468,4451132.958,4304756443,1932212
19,3,2,2,1,2,600279.0344,4450710.093,4304756443,1932212
9,3,2,2,2,2,574504.2516,4453594.193,4301353700,932222
9,3,2,2,2,2,574907.6829,4453597.391,4301353700,932222
9,3,2,2,2,2,575311.1142,4453600.589,4301353700,932222
9,3,2,2,2,2,575714.5454,4453603.787,4301353700,932222
9,3,2,2,2,2,576117.9767,4453606.985,4301353700,932222
9,3,2,2,2,2,576117.9767,4453606.985,4301353700,932222
9,3,2,2,2,2,576124.8478,4454009.235,4301353700,932222
9,3,2,2,2,2,576131.1363,4454409.167,4301353700,932222
9,3,2,2,2,2,576137.4247,4454809.1,4301353700,932222
9,3,2,2,2,2,576143.7132,4455209.032,4301353700,932222
9,3,2,2,2,2,576143.7132,4455209.032,4301353700,932222
9,3,2,2,2,2,575740.4125,4455207.112,4301353700,932222
9,3,2,2,2,2,575337.1118,4455205.192,4301353700,932222
9,3,2,2,2,2,574933.8111,4455203.272,4301353700,932222
9,3,2,2,2,2,574530.5104,4455201.352,4301353700,932222
9,3,2,2,2,2,574530.5104,4455201.352,4301353700,932222
9,3,2,2,2,2,574523.9488,4454799.659,4301353700,932222
9,3,2,2,2,2,574517.3872,4454397.967,4301353700,932222
9,3,2,2,2,2,574510.8257,4453996.274,4301353700,932222
9,3,2,2,2,2,574504.2641,4453594.581,4301353700,932222
30,2,2,2,2,2,571242.551,4458339.181,4301354164,3022222
30,2,2,2,2,2,571242.551,4458339.181,4301354164,3022222
30,2,2,2,2,2,572826.0558,4458320.947,4301354164,3022222
30,2,2,2,2,2,572826.0558,4458320.947,4301354164,3022222
30,2,2,2,2,2,572826.0558,4458320.947,4301354164,3022222
30,2,2,2,2,2,572826.0558,4458320.947,4301354164,3022222
30,2,2,2,2,2,572826.0558,4458320.947,4301354164,3022222
30,2,2,2,2,2,572826.0558,4458320.947,4301354164,3022222
30,2,2,2,2,2,572853.6724,4459933.569,4301354164,3022222
30,2,2,2,2,2,572853.6724,4459933.569,4301354164,3022222
30,2,2,2,2,2,572853.6724,4459933.569,4301354164,3022222
30,2,2,2,2,2,572853.6724,4459933.569,4301354164,3022222
30,2,2,2,2,2,572853.6724,4459933.569,4301354164,3022222
30,2,2,2,2,2,571273.2344,4459949.576,4301354164,3022222
30,2,2,2,2,2,571273.2344,4459949.576,4301354164,3022222
30,2,2,2,2,2,571273.2344,4459949.576,4301354164,3022222
30,2,2,2,2,2,571273.2344,4459949.576,4301354164,3022222
30,2,2,2,2,2,571259.7283,4459159.345,4301354164,3022222
30,2,2,2,2,2,571249.244,4458742.117,4301354164,3022222
30,2,2,2,2,2,571242.5468,4458339.181,4301354164,3022222
19,2,2,2,2,2,571246.5717,4459978.696,4301354080,1922222
19,2,2,2,2,2,571246.5717,4459978.696,4301354080,1922222
19,2,2,2,2,2,572827.0069,4459962.413,4301354080,1922222
19,2,2,2,2,2,572827.0069,4459962.413,4301354080,1922222
19,2,2,2,2,2,572827.0069,4459962.413,4301354080,1922222
19,2,2,2,2,2,572827.0069,4459962.413,4301354080,1922222
19,2,2,2,2,2,572827.0069,4459962.413,4301354080,1922222
19,2,2,2,2,2,572841.1256,4460764.147,4301354080,1922222
19,2,2,2,2,2,572857.2631,4461566.883,4301354080,1922222
19,2,2,2,2,2,572857.2631,4461566.883,4301354080,1922222
19,2,2,2,2,2,572857.2631,4461566.883,4301354080,1922222
19,2,2,2,2,2,572857.2631,4461566.883,4301354080,1922222
19,2,2,2,2,2,572050.5708,4461576.849,4301354080,1922222
19,2,2,2,2,2,571275.4469,4461589.382,4301354080,1922222
19,2,2,2,2,2,571275.4469,4461589.382,4301354080,1922222
19,2,2,2,2,2,571275.4469,4461589.382,4301354080,1922222
19,2,2,2,2,2,571275.4469,4461589.382,4301354080,1922222
19,2,2,2,2,2,571259.4019,4460784.059,4301354080,1922222
19,2,2,2,2,2,571246.5784,4459978.691,4301354080,1922222
19,2,2,2,2,2,571246.5784,4459978.691,4301354080,1922222
1,3,2,2,2,2,579316.7261,4455273.678,4301353824,132222
1,3,2,2,2,2,579718.3937,4455274.505,4301353824,132222
1,3,2,2,2,2,580117.8464,4455276.037,4301353824,132222
1,3,2,2,2,2,580922.5022,4455278.6,4301353824,132222
1,3,2,2,2,2,580922.5022,4455278.6,4301353824,132222
1,3,2,2,2,2,580922.5022,4455278.6,4301353824,132222
1,3,2,2,2,2,580922.6349,4455681.253,4301353824,132222
1,3,2,2,2,2,580921.78,4456083.835,4301353824,132222
1,3,2,2,2,2,580922.0419,4456889.94,4301353824,132222
1,3,2,2,2,2,580922.0419,4456889.94,4301353824,132222
1,3,2,2,2,2,580922.0419,4456889.94,4301353824,132222
1,3,2,2,2,2,580520.5559,4456885.55,4301353824,132222
1,3,2,2,2,2,580119.3946,4456886.542,4301353824,132222
1,3,2,2,2,2,579311.4681,4456885.434,4301353824,132222
1,3,2,2,2,2,579311.4681,4456885.434,4301353824,132222
1,3,2,2,2,2,579311.4681,4456885.434,4301353824,132222
1,3,2,2,2,2,579311.4681,4456885.434,4301353824,132222
